tbl;Year;quarter;citymarketid;city;markets;cur_passengers;cur_fare;cur_yield;distance;ly_passengers;ly_fare;ly_yield;ly_distance;Geocoded_City;tbl2pk
Table 2;2002;4;33214;San Antonio, TX;32;978,370;162.45;16.19;1,003.0;938,850;143.31;14.13;1,013.6;"San Antonio, TX
(29.425173, -98.494599)";2002433214
Table 2;2019;1;34321;Portland, ME;4;107,430;165.27;21.72;760.9;93,790;169.18;24.69;685.3;;2019134321
Table 2;1996;4;33667;Norfolk, VA (Metropolitan Area);14;309,780;169.38;19.47;869.8;305,020;174.31;19.65;886.9;"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)";1996433667
Table 2;2011;1;30713;Boise, ID;10;316,300;146.59;27.26;537.6;307,070;137.38;25.53;537.9;"Boise, ID
(43.597772, -83.884521)";2011130713
Table 2;2012;1;30198;Pittsburgh, PA;23;1,098,770;201.49;20.65;975.4;1,137,530;181.44;19.02;953.5;"Pittsburgh, PA
(40.442169, -79.994945)";2012130198
Table 2;2014;3;30436;Tucson, AZ;11;331,870;199.92;20.96;953.8;338,720;192.85;20.30;949.6;"Tucson, AZ
(35.167852, -103.726151)";2014330436
Table 2;2014;3;31066;Columbus, OH;22;978,010;236.36;25.01;944.9;928,760;232.23;24.68;940.8;"Columbus, OH
(39.962649, -82.996216)";2014331066
Table 2;2011;3;33495;New Orleans, LA;28;1,274,910;188.57;19.48;967.7;1,289,900;176.86;18.60;950.6;"New Orleans, LA
(29.950621, -90.074948)";2011333495
Table 2;2002;2;31135;Myrtle Beach, SC;5;163,210;107.67;16.09;668.9;204,630;111.00;16.76;662.2;"Myrtle Beach, SC
(33.68785, -78.883852)";2002231135
Table 2;2020;1;30994;Charleston, SC;12;348,330;194.34;23.53;826.0;439,230;195.81;23.54;831.8;(32.77647, -79.931027);2020130994
Table 2;2012;4;32211;Las Vegas, NV;66;5,547,830;183.93;15.52;1,184.7;5,761,230;180.20;15.33;1,175.1;"Las Vegas, NV
(36.169202, -115.140597)";2012432211
Table 2;2006;2;33195;Tampa, FL (Metropolitan Area);50;3,565,490;156.56;14.71;1,064.0;3,627,590;132.61;12.42;1,067.5;"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)";2006233195
Table 2;2006;4;33214;San Antonio, TX;31;1,214,460;172.72;17.39;993.0;1,183,680;166.84;16.60;1,005.0;"San Antonio, TX
(29.425173, -98.494599)";2006433214
Table 2;1996;1;31995;Greensboro/High Point, NC;13;239,820;198.87;31.62;628.9;293,330;166.72;28.47;585.5;"Greensboro/High Point, NC
(36.072701, -79.793899)";1996131995
Table 2;2020;4;30721;Boston, MA (Metropolitan Area);48;1,492,550;165.09;11.86;1,392.5;7,268,500;214.23;17.55;1,220.8;;2020430721
Table 2;2006;1;31884;Spokane, WA;11;417,790;122.15;20.59;593.2;346,500;111.71;17.19;649.7;"Spokane, WA
(47.658999, -117.425022)";2006131884
Table 2;2015;3;34492;Raleigh/Durham, NC;29;1,593,580;212.58;22.20;957.6;1,487,400;218.80;23.45;932.8;"Raleigh/Durham, NC
(42.673348, -72.179683)";2015334492
Table 2;1998;1;34057;Portland, OR;26;1,287,580;150.86;14.70;1,026.0;1,227,740;135.49;13.72;987.0;"Portland, OR
(45.516018, -122.681425)";1998134057
Table 2;1997;1;33851;Oklahoma City, OK;18;372,490;127.37;16.98;750.0;350,870;126.81;17.11;741.1;"Oklahoma City, OK
(35.468494, -97.521264)";1997133851
Table 2;2005;1;33192;Sacramento, CA;21;1,333,170;127.10;14.48;877.4;1,321,440;124.31;15.31;811.7;"Sacramento, CA
(38.582087, -121.50012)";2005133192
Table 2;1999;1;34524;Richmond, VA;9;218,950;218.11;37.44;582.5;198,900;240.80;43.42;554.5;"Richmond, VA
(37.540759, -77.433932)";1999134524
Table 2;2006;4;33570;San Diego, CA;44;3,135,250;165.71;13.56;1,221.9;3,083,750;161.39;13.03;1,238.0;"San Diego, CA
(32.71576, -117.163817)";2006433570
Table 2;2011;2;30257;Albany, NY;9;258,920;217.52;18.44;1,179.5;265,440;198.58;16.97;1,169.7;"Albany, NY
(42.651242, -73.755418)";2011230257
Table 2;2000;2;33495;New Orleans, LA;35;1,680,700;154.91;16.42;943.3;1,610,570;148.00;15.66;944.9;"New Orleans, LA
(29.950621, -90.074948)";2000233495
Table 2;2021;1;34761;Sanford, FL;11;106,720;97.62;10.40;938.6;169,750;102.13;10.57;966.6;;2021134761
Table 2;1997;3;30257;Albany, NY;8;159,110;197.32;18.76;1,051.5;120,080;220.50;18.81;1,171.8;"Albany, NY
(42.651242, -73.755418)";1997330257
Table 2;1999;3;33198;Kansas City, MO;37;1,831,630;145.59;16.45;884.8;1,733,370;145.37;16.05;905.6;"Kansas City, MO
(39.099792, -94.578559)";1999333198
Table 2;2004;4;30325;Denver, CO;48;3,867,140;167.07;15.66;1,066.5;3,499,790;178.55;16.50;1,081.8;"Denver, CO
(39.738453, -104.984853)";2004430325
Table 2;2016;3;33316;Omaha, NE;17;568,390;209.92;21.00;999.5;545,850;219.91;21.58;1,019.2;"Omaha, NE
(46.07035, -93.666319)";2016333316
Table 2;2017;3;32575;Los Angeles, CA (Metropolitan Area);73;13,907,600;201.33;15.27;1,318.3;13,596,470;206.03;15.41;1,337.4;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2017332575
Table 2;1996;1;31136;Jacksonville, FL;15;359,080;159.77;20.93;763.0;348,740;172.89;22.58;765.6;"Jacksonville, FL
(30.325968, -81.65676)";1996131136
Table 2;2012;2;31066;Columbus, OH;23;1,046,780;210.98;22.14;952.8;1,043,220;199.76;21.06;948.1;"Columbus, OH
(39.962649, -82.996216)";2012231066
Table 2;1998;3;32206;Harlingen/San Benito, TX;4;101,600;93.78;26.00;360.6;114,720;82.97;22.82;363.5;"Harlingen/San Benito, TX
(40.8078, -73.945801)";1998332206
Table 2;2008;1;30721;Boston, MA (Metropolitan Area);52;5,265,660;203.28;16.92;1,200.8;5,464,580;178.26;15.00;1,188.2;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";2008130721
Table 2;2012;1;33495;New Orleans, LA;31;1,393,350;214.32;22.43;955.2;1,368,420;188.87;19.85;951.2;"New Orleans, LA
(29.950621, -90.074948)";2012133495
Table 2;2012;2;30397;Atlanta, GA (Metropolitan Area);60;5,536,570;197.39;22.79;866.0;5,424,800;203.19;23.30;872.0;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";2012230397
Table 2;2010;1;30140;Albuquerque, NM;21;651,970;168.18;19.31;870.6;673,720;157.73;17.74;889.1;"Albuquerque, NM
(35.084248, -106.649241)";2010130140
Table 2;2009;4;32337;Indianapolis, IN;28;1,237,120;164.59;16.37;1,005.0;1,273,530;171.87;16.98;1,011.7;"Indianapolis, IN
(39.76845, -86.156212)";2009432337
Table 2;2016;4;32457;San Francisco, CA (Metropolitan Area);55;10,162,460;219.71;17.15;1,280.8;9,932,370;225.60;17.27;1,306.5;"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)";2016432457
Table 2;1999;1;31057;Charlotte, NC;29;815,300;266.14;35.43;751.0;784,760;259.44;36.12;718.2;"Charlotte, NC
(35.222936, -80.840161)";1999131057
Table 2;2017;3;30466;Phoenix, AZ;49;4,282,920;189.45;16.66;1,137.2;4,121,270;191.52;16.82;1,138.5;"Phoenix, AZ
(30.406931, -87.217578)";2017330466
Table 2;2001;1;34986;Sarasota/Bradenton, FL;7;146,740;168.68;16.13;1,045.6;161,450;164.27;15.14;1,084.9;"Sarasota/Bradenton, FL
(27.336483, -82.538602)";2001134986
Table 2;2018;4;31066;Columbus, OH;24;1,268,210;210.35;22.78;923.5;1,204,010;208.21;22.50;925.2;;2018431066
Table 2;2000;4;32575;Los Angeles, CA (Metropolitan Area);64;10,442,190;183.51;15.25;1,202.8;9,810,740;178.03;14.54;1,223.8;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2000432575
Table 2;2008;1;33198;Kansas City, MO;37;1,585,410;158.90;17.53;906.0;1,665,940;154.08;16.92;910.2;"Kansas City, MO
(39.099792, -94.578559)";2008133198
Table 2;2007;4;30189;Colorado Springs, CO;6;130,720;175.32;19.40;903.7;142,770;168.69;19.25;876.0;"Colorado Springs, CO
(38.835224, -104.819798)";2007430189
Table 2;2013;1;31267;Dayton, OH;10;254,080;184.30;19.52;944.1;245,580;191.07;20.94;912.5;"Dayton, OH
(39.760982, -84.192203)";2013131267
Table 2;1999;1;31703;New York City, NY (Metropolitan Area);73;9,645,320;229.29;19.98;1,147.3;8,980,320;225.70;19.98;1,129.4;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";1999131703
Table 2;2013;4;33214;San Antonio, TX;30;1,184,430;221.10;20.54;1,076.3;1,189,190;215.25;20.13;1,069.2;"San Antonio, TX
(29.425173, -98.494599)";2013433214
Table 2;2014;4;30559;Seattle, WA;45;4,085,620;210.44;15.68;1,341.4;3,818,370;207.64;15.24;1,361.8;"Seattle, WA
(47.603229, -122.33028)";2014430559
Table 2;2014;1;33851;Oklahoma City, OK;12;351,520;220.18;25.26;871.4;330,770;215.67;24.79;869.9;"Oklahoma City, OK
(35.468494, -97.521264)";2014133851
Table 2;2015;2;31871;Greenville/Spartanburg, SC;5;132,800;208.70;31.87;654.7;130,680;202.56;30.97;653.8;"Greenville/Spartanburg, SC
(44.513288, -88.013256)";2015231871
Table 2;2020;4;33316;Omaha, NE;16;221,100;167.02;15.73;1,062.0;586,300;213.26;20.85;1,022.6;;2020433316
Table 2;2015;2;34576;Rochester, NY;9;233,780;211.89;25.81;820.9;249,140;204.61;24.35;840.2;"Rochester, NY
(43.155708, -77.612547)";2015234576
Table 2;2013;3;32600;Little Rock, AR;9;209,420;209.75;23.17;905.0;223,970;195.35;21.99;888.2;"Little Rock, AR
(34.748745, -92.275105)";2013332600
Table 2;2004;4;31136;Jacksonville, FL;22;793,580;138.71;15.21;911.5;714,280;144.54;16.07;899.3;"Jacksonville, FL
(30.325968, -81.65676)";2004431136
Table 2;2007;4;33570;San Diego, CA;43;3,145,370;174.19;14.10;1,235.0;3,121,000;165.85;13.53;1,225.4;"San Diego, CA
(32.71576, -117.163817)";2007433570
Table 2;2019;2;32457;San Francisco, CA (Metropolitan Area);57;11,453,900;225.40;17.23;1,308.2;11,558,190;212.48;16.30;1,303.7;(37.78008, -122.420168);2019232457
Table 2;2002;1;31995;Greensboro/High Point, NC;9;204,970;149.12;27.47;542.8;255,350;170.59;31.21;546.5;"Greensboro/High Point, NC
(36.072701, -79.793899)";2002131995
Table 2;2003;1;34653;Tulsa, OK;12;255,610;149.34;20.36;733.2;276,060;148.36;20.02;740.7;"Tulsa, OK
(61.096484, -160.967455)";2003134653
Table 2;1998;2;34057;Portland, OR;30;1,633,250;153.90;13.80;1,115.1;1,557,700;149.84;13.76;1,088.6;"Portland, OR
(45.516018, -122.681425)";1998234057
Table 2;1997;1;30529;Hartford, CT;24;699,380;203.54;17.98;1,131.7;704,010;193.97;17.20;1,127.6;"Hartford, CT
(41.765775, -72.673356)";1997130529
Table 2;2018;3;30325;Denver, CO;63;7,629,340;188.08;17.76;1,058.7;7,323,590;172.93;16.41;1,053.9;;2018330325
Table 2;2011;4;30693;Nashville, TN;31;1,364,530;201.61;23.06;874.3;1,366,400;184.81;21.20;871.4;"Nashville, TN
(36.166687, -86.779932)";2011430693
Table 2;2010;1;34653;Tulsa, OK;11;264,860;178.59;22.04;810.2;274,130;170.42;20.64;825.6;"Tulsa, OK
(61.096484, -160.967455)";2010134653
Table 2;2010;2;33214;San Antonio, TX;33;1,300,880;185.73;17.45;1,064.4;1,261,330;166.20;15.79;1,052.4;"San Antonio, TX
(29.425173, -98.494599)";2010233214
Table 2;2016;1;33195;Tampa, FL (Metropolitan Area);53;3,466,240;184.28;17.21;1,071.1;3,429,580;190.19;17.65;1,077.5;"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)";2016133195
Table 2;2012;4;30257;Albany, NY;9;251,940;218.93;18.15;1,205.7;250,000;212.50;17.95;1,183.6;"Albany, NY
(42.651242, -73.755418)";2012430257
Table 2;2014;3;32600;Little Rock, AR;8;182,850;219.32;25.57;857.7;197,120;205.31;24.31;844.6;"Little Rock, AR
(34.748745, -92.275105)";2014332600
Table 2;2021;1;30994;Charleston, SC;13;196,810;174.43;19.30;903.7;360,710;194.46;23.91;813.3;;2021130994
Table 2;1999;3;31453;Houston, TX;57;3,593,640;175.19;20.04;873.8;3,318,450;173.23;20.08;862.5;"Houston, TX
(29.760803, -95.369506)";1999331453
Table 2;2009;3;32575;Los Angeles, CA (Metropolitan Area);68;11,006,480;177.27;13.56;1,306.5;11,315,770;199.97;15.51;1,289.2;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2009332575
Table 2;2003;3;30721;Boston, MA (Metropolitan Area);56;5,224,210;180.41;14.77;1,221.1;5,178,920;174.52;14.54;1,200.2;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";2003330721
Table 2;2007;4;31295;Detroit, MI;38;3,079,050;170.45;17.06;998.9;3,063,780;161.38;16.36;985.9;"Detroit, MI
(42.332916, -83.047853)";2007431295
Table 2;2014;3;31123;St. Louis, MO;34;1,782,330;221.14;23.50;940.8;1,736,350;212.06;22.71;933.6;"St. Louis, MO
(38.630276, -90.200309)";2014331123
Table 2;1998;2;31650;Minneapolis/St. Paul, MN;41;2,202,320;239.23;24.84;962.9;2,161,980;228.43;23.80;959.7;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";1998231650
Table 2;1996;1;31884;Spokane, WA;9;243,230;87.31;14.74;592.0;239,710;91.55;15.51;590.2;"Spokane, WA
(47.658999, -117.425022)";1996131884
Table 2;2002;1;32337;Indianapolis, IN;29;1,034,320;155.22;15.15;1,023.9;1,163,870;170.18;17.54;970.0;"Indianapolis, IN
(39.76845, -86.156212)";2002132337
Table 2;2015;1;30423;Austin, TX;30;1,557,940;233.32;20.48;1,139.0;1,462,560;229.24;20.17;1,136.2;"Austin, TX
(30.264979, -97.746598)";2015130423
Table 2;2007;1;30194;Dallas/Fort Worth, TX;63;5,357,980;170.68;19.56;872.4;5,144,790;188.31;21.73;866.4;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";2007130194
Table 2;2011;3;30666;Bellingham, WA;3;158,220;114.21;12.04;947.8;111,150;108.83;11.48;947.9;"Bellingham, WA
(41.698264, -88.077915)";2011330666
Table 2;2020;3;31295;Detroit, MI;38;1,045,400;167.95;14.36;1,169.5;3,427,810;209.74;20.05;1,046.3;;2020331295
Table 2;2013;3;33342;Milwaukee, WI;24;1,069,000;199.63;18.59;1,073.6;1,148,310;179.26;16.47;1,088.2;"Milwaukee, WI
(43.041072, -87.909421)";2013333342
Table 2;2014;4;31423;Des Moines, IA;8;201,580;209.84;20.92;1,003.0;196,410;201.55;20.50;983.0;"Des Moines, IA
(41.588822, -93.620309)";2014431423
Table 2;2011;4;32448;Jackson/Vicksburg, MS;5;102,790;175.14;28.15;622.2;108,050;157.70;25.52;617.9;"Jackson/Vicksburg, MS
(30.325968, -81.65676)";2011432448
Table 2;2002;1;31986;Grand Rapids, MI;8;143,480;169.98;12.59;1,349.5;146,840;189.30;14.31;1,322.0;"Grand Rapids, MI
(47.925705, -97.036068)";2002131986
Table 2;2015;2;33198;Kansas City, MO;34;1,759,470;215.28;22.72;947.5;1,704,660;216.74;22.98;943.0;"Kansas City, MO
(39.099792, -94.578559)";2015233198
Table 2;2009;4;34492;Raleigh/Durham, NC;30;1,496,730;157.10;17.90;877.6;1,541,640;166.03;18.81;882.5;"Raleigh/Durham, NC
(42.673348, -72.179683)";2009434492
Table 2;2009;4;34614;Salt Lake City, UT;32;1,632,830;172.61;17.94;961.8;1,721,520;172.41;18.14;950.2;"Salt Lake City, UT
(40.758478, -111.888142)";2009434614
Table 2;2020;1;30397;Atlanta, GA (Metropolitan Area);57;4,665,810;203.44;23.30;873.0;5,921,240;213.26;24.06;886.2;(33.748547, -84.391502);2020130397
Table 2;1996;1;33667;Norfolk, VA (Metropolitan Area);13;252,980;169.35;20.57;823.2;236,240;176.13;22.70;775.8;"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)";1996133667
Table 2;2018;3;30194;Dallas/Fort Worth, TX;69;7,329,330;209.95;21.09;995.6;7,207,570;194.96;19.49;1,000.4;;2018330194
Table 2;2008;3;33667;Norfolk, VA (Metropolitan Area);21;677,970;186.84;17.58;1,062.3;678,290;175.92;16.34;1,076.6;"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)";2008333667
Table 2;1999;2;34027;West Palm Beach/Palm Beach, FL;14;788,600;160.82;14.35;1,120.0;890,180;153.24;13.88;1,103.5;"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)";1999234027
Table 2;1999;3;33851;Oklahoma City, OK;17;430,290;153.91;17.36;886.5;427,420;147.11;17.06;861.9;"Oklahoma City, OK
(35.468494, -97.521264)";1999333851
Table 2;2003;3;31135;Myrtle Beach, SC;7;198,400;110.60;17.92;617.0;195,960;99.94;16.05;622.4;"Myrtle Beach, SC
(33.68785, -78.883852)";2003331135
Table 2;2012;1;31650;Minneapolis/St. Paul, MN;43;2,724,140;239.85;21.71;1,104.5;2,721,150;218.04;19.65;1,109.1;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";2012131650
Table 2;1997;3;33316;Omaha, NE;20;510,110;147.07;14.82;992.4;485,730;138.53;13.69;1,011.9;"Omaha, NE
(46.07035, -93.666319)";1997333316
Table 2;2000;1;30189;Colorado Springs, CO;9;180,100;201.58;21.70;928.8;188,710;177.91;18.79;946.4;"Colorado Springs, CO
(38.835224, -104.819798)";2000130189
Table 2;2006;3;30466;Phoenix, AZ;50;4,390,300;156.50;14.71;1,063.4;4,292,360;147.30;13.56;1,086.2;"Phoenix, AZ
(30.406931, -87.217578)";2006330466
Table 2;1999;2;30423;Austin, TX;28;1,077,710;168.75;18.77;898.7;1,037,150;153.61;17.54;875.4;"Austin, TX
(30.264979, -97.746598)";1999230423
Table 2;2009;2;30559;Seattle, WA;48;3,955,650;163.07;11.65;1,399.1;4,169,050;189.18;13.60;1,390.1;"Seattle, WA
(47.603229, -122.33028)";2009230559
Table 2;2004;3;32575;Los Angeles, CA (Metropolitan Area);67;11,270,040;154.76;11.39;1,358.1;10,108,650;166.27;12.44;1,335.9;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2004332575
Table 2;2004;3;30713;Boise, ID;11;331,370;114.24;19.38;589.2;309,920;111.83;19.36;577.4;"Boise, ID
(43.597772, -83.884521)";2004330713
Table 2;1997;1;30397;Atlanta, GA (Metropolitan Area);64;3,865,250;189.90;23.44;810.0;3,753,870;157.85;20.13;784.0;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";1997130397
Table 2;2008;2;34653;Tulsa, OK;10;329,370;170.80;22.11;772.3;328,500;159.63;20.79;767.6;"Tulsa, OK
(61.096484, -160.967455)";2008234653
Table 2;2014;2;33851;Oklahoma City, OK;13;432,800;230.76;24.93;925.4;423,890;217.29;23.06;942.0;"Oklahoma City, OK
(35.468494, -97.521264)";2014233851
Table 2;1996;1;33214;San Antonio, TX;34;865,580;149.53;16.54;903.9;850,240;145.46;16.30;892.4;"San Antonio, TX
(29.425173, -98.494599)";1996133214
Table 2;2018;1;31066;Columbus, OH;23;1,061,470;209.33;22.66;923.9;1,036,130;215.17;23.07;932.8;"Columbus, OH
(39.962649, -82.996216)";2018131066
Table 2;2004;1;30713;Boise, ID;10;287,840;112.58;20.88;539.0;270,180;109.92;20.11;546.5;"Boise, ID
(43.597772, -83.884521)";2004130713
Table 2;2004;2;31135;Myrtle Beach, SC;6;180,900;119.06;19.01;626.2;170,470;119.94;18.46;649.5;"Myrtle Beach, SC
(33.68785, -78.883852)";2004231135
Table 2;2004;1;34576;Rochester, NY;11;313,920;140.78;16.48;854.2;278,740;137.16;16.50;831.1;"Rochester, NY
(43.155708, -77.612547)";2004134576
Table 2;2014;1;34653;Tulsa, OK;8;226,860;214.52;31.11;689.4;220,440;211.13;31.12;678.5;"Tulsa, OK
(61.096484, -160.967455)";2014134653
Table 2;2005;2;35096;Syracuse, NY;9;248,730;153.69;16.72;918.8;189,220;162.28;16.82;964.8;"Syracuse, NY
(43.047945, -76.147448)";2005235096
Table 2;1998;2;32206;Harlingen/San Benito, TX;4;105,490;87.56;23.97;365.2;116,580;81.53;22.84;356.9;"Harlingen/San Benito, TX
(40.8078, -73.945801)";1998232206
Table 2;2007;1;33195;Tampa, FL (Metropolitan Area);55;3,666,050;147.15;13.94;1,055.6;3,583,020;146.77;13.69;1,071.5;"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)";2007133195
Table 2;2002;4;30194;Dallas/Fort Worth, TX;63;4,605,480;182.35;20.66;882.4;4,223,600;179.60;20.36;882.0;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";2002430194
Table 2;2015;2;30994;Charleston, SC;10;428,100;208.53;26.27;793.7;394,560;210.92;26.19;805.1;"Charleston, SC
(32.77647, -79.931027)";2015230994
Table 2;2008;4;34492;Raleigh/Durham, NC;30;1,541,640;166.03;18.81;882.5;1,525,510;164.75;18.49;891.0;"Raleigh/Durham, NC
(42.673348, -72.179683)";2008434492
Table 2;2006;2;31884;Spokane, WA;12;459,310;134.22;19.95;672.5;420,650;123.29;17.72;695.6;"Spokane, WA
(47.658999, -117.425022)";2006231884
Table 2;2019;2;33570;San Diego, CA;45;4,211,060;203.24;16.02;1,268.9;4,107,300;198.74;15.52;1,280.4;(32.71576, -117.163817);2019233570
Table 2;1998;3;34576;Rochester, NY;9;237,540;191.18;27.05;706.7;229,110;200.25;27.93;716.8;"Rochester, NY
(43.155708, -77.612547)";1998334576
Table 2;2011;4;32467;Miami, FL (Metropolitan Area);53;5,592,210;188.47;15.47;1,217.7;5,489,680;174.76;14.33;1,218.8;"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)";2011432467
Table 2;2016;3;30559;Seattle, WA;54;5,814,120;196.98;14.05;1,402.3;5,350,100;218.36;15.37;1,420.4;"Seattle, WA
(47.603229, -122.33028)";2016330559
Table 2;2012;4;33570;San Diego, CA;45;2,911,580;207.90;16.49;1,260.3;2,971,360;199.83;15.94;1,253.1;"San Diego, CA
(32.71576, -117.163817)";2012433570
Table 2;2016;1;30977;Chicago, IL;65;8,079,690;188.68;18.91;998.0;7,455,260;209.19;21.24;985.1;"Chicago, IL
(41.775002, -87.696388)";2016130977
Table 2;1998;3;30198;Pittsburgh, PA;26;964,720;219.36;25.70;853.5;919,790;219.48;26.03;843.0;"Pittsburgh, PA
(40.442169, -79.994945)";1998330198
Table 2;2021;2;34986;Sarasota/Bradenton, FL;14;407,230;163.03;16.92;963.4;36,820;159.19;16.88;943.3;;2021234986
Table 2;2001;4;30325;Denver, CO;48;2,879,370;204.29;19.10;1,069.2;3,552,200;221.84;21.40;1,036.2;"Denver, CO
(39.738453, -104.984853)";2001430325
Table 2;2010;3;31986;Grand Rapids, MI;12;247,110;183.19;15.65;1,170.0;173,950;208.45;16.60;1,255.4;"Grand Rapids, MI
(47.925705, -97.036068)";2010331986
Table 2;2020;3;30140;Albuquerque, NM;15;148,060;146.54;15.78;928.9;703,260;209.59;21.93;955.9;;2020330140
Table 2;1998;2;30693;Nashville, TN;30;1,187,930;148.86;17.49;850.9;1,175,990;145.21;17.21;843.4;"Nashville, TN
(36.166687, -86.779932)";1998230693
Table 2;2013;3;31714;Fort Myers, FL;18;728,440;183.87;16.77;1,096.0;739,630;162.01;14.93;1,084.6;"Fort Myers, FL
(40.253979, -103.801495)";2013331714
Table 2;2019;1;30721;Boston, MA (Metropolitan Area);48;6,068,530;202.75;16.31;1,243.1;5,756,870;199.39;16.01;1,245.1;;2019130721
Table 2;2021;3;31454;Orlando, FL;51;5,855,840;157.13;13.93;1,127.8;1,407,600;135.61;11.31;1,199.2;;2021331454
Table 2;2001;4;31453;Houston, TX;59;3,243,430;164.97;17.63;935.6;3,856,380;183.69;20.66;889.1;"Houston, TX
(29.760803, -95.369506)";2001431453
Table 2;2008;1;32211;Las Vegas, NV;78;6,849,790;157.18;13.44;1,168.7;6,972,610;153.23;12.86;1,191.5;"Las Vegas, NV
(36.169202, -115.140597)";2008132211
Table 2;2020;2;34100;Philadelphia, PA;37;376,410;187.78;14.72;1,275.4;3,661,270;233.71;19.09;1,224.0;(39.951061, -75.16562);2020234100
Table 2;2007;4;34027;West Palm Beach/Palm Beach, FL;17;1,161,760;161.43;14.94;1,080.4;1,193,940;152.47;14.34;1,062.5;"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)";2007434027
Table 2;2010;3;30198;Pittsburgh, PA;23;1,327,050;171.06;17.76;962.7;1,242,810;153.84;15.73;977.8;"Pittsburgh, PA
(40.442169, -79.994945)";2010330198
Table 2;2014;3;31714;Fort Myers, FL;19;787,390;184.63;16.78;1,099.9;743,380;183.67;16.69;1,100.5;"Fort Myers, FL
(40.253979, -103.801495)";2014331714
Table 2;2021;3;30198;Pittsburgh, PA;24;997,370;205.14;18.30;1,121.0;353,940;158.02;12.99;1,216.7;;2021330198
Table 2;2018;1;32600;Little Rock, AR;8;133,400;253.18;30.23;837.6;135,560;248.17;30.21;821.5;"Little Rock, AR
(34.748745, -92.275105)";2018132600
Table 2;2004;3;34614;Salt Lake City, UT;32;1,572,590;149.88;14.28;1,049.3;1,466,240;149.66;14.76;1,013.6;"Salt Lake City, UT
(40.758478, -111.888142)";2004334614
Table 2;2016;4;34685;Savannah, GA;5;159,960;192.94;25.70;750.7;170,610;191.75;25.20;760.9;"Savannah, GA
(40.115007, -111.654713)";2016434685
