Year,quarter,citymarketid,TotalFaredPax,TotalPerLFMkts,TotalAvgHubFare,TotalPerPrem,SHPax,SHAvgHubFare,SHPerPrem,LHPax,LHAvgHubFare,LHPerPrem
2010,2,33244,672980,0.5267,240.07,0.2723,339070,231.53,0.277,333910,248.74,0.2679
2016,1,35249,65770,0.022,307.14,0.1964,33950,291.09,0.14349999999999996,31820,324.27,0.25190000000000007
2016,3,31067,9970,0.0,268.46,-0.0055,2340,257.8,0.07800000000000001,7630,271.72,-0.027399999999999997
2010,4,30599,559190,0.821,192.58,-0.0002,374020,174.7,-0.0524,185170,228.68,0.0929
2016,1,33264,83800,0.2934,175.35,-0.2578,68460,156.01,-0.2915,15340,261.69,-0.1504
2017,1,31453,1675010,0.9754,209.34,6.0899,664450,205.17,13.404,1010560,212.09,1.9093999999999998
2013,4,31146,46170,0.0,263.61,0.022,21920,236.04,-0.04359999999999997,24250,288.54,0.0766
2008,4,30620,110250,0.5207,208.09,-0.0482,39350,197.08,-0.016700000000000048,70899,214.21,-0.0635
2018,2,31453,3388410,0.4935,250.51,0.2055,625490,238.16,0.306,2762920,253.31,0.1861
2014,3,32323,131660,0.0,265.75,0.0642,78720,238.25,0.016800000000000037,52940,306.63,0.1248
2017,3,31641,61300,0.0,241.65,-0.0585,31130,215.78,-0.05269999999999997,30170,268.35,-0.0633
2008,4,31953,23940,0.0,241.79,0.1421,10340,240.63,0.4279,13600,242.67,-0.0077
2014,2,31714,1486030,0.9563,214.13,-0.0754,88650,207.63,0.0464,1397380,214.54,-0.082
2016,1,31921,26910,0.1014,231.66,-0.0453,15980,198.79,-0.2147,10930,279.71,0.2306
2018,1,33728,230870,0.5762,260.44,0.0714,92960,242.79,-0.006399999999999961,137910,272.34,0.1242
2019,2,30994,984750,0.6767,229.62,0.022,558590,206.34,-0.0363,426160,260.14,0.0906
2015,1,31423,367290,0.7123,243.27,-0.0023,90430,245.73,0.14349999999999996,276860,242.47,-0.0427
2014,1,35356,106260,0.9995,114.3,-0.4552,48390,95.44,-0.5637,57870,130.08,-0.3572
2013,4,35411,3980,0.0,239.44,-0.1634,114717,194.09119478068607,0.7659234406788091,3980,239.44,-0.1634
2014,3,33198,1939040,0.9293,218.08,-0.0499,838100,194.38,-0.08430000000000004,1100940,236.12,-0.027
2016,4,30529,1230160,0.7871,226.36,0.0387,305120,200.76,0.06180000000000002,925040,234.8,0.0323
2011,4,32575,645920,0.9091,140.33,-0.2765,352900,101.04,-0.3527,293020,187.64,-0.2167
2010,3,30185,16990,0.0,267.24,0.2224,6020,229.0,0.17569999999999997,10970,288.22,0.24399999999999997
2015,1,33264,72870,0.0,174.71,-0.2988,60270,154.69,-0.3499,12600,270.45,-0.10670000000000002
2018,2,30990,101570,0.0,260.71,-0.0279,51410,237.37,0.03720000000000001,50160,284.63,-0.0774
2009,3,33139,6470,0.0,165.4,-0.2029,6470,165.4,-0.20289999999999997,95411,214.48752021180078,-0.09547858552339604
2014,3,30466,234000,0.0,104.64,-0.5461,45510,79.87,-0.6239,188490,110.62,-0.5291
2018,1,30990,78830,0.0,250.82,-0.0681,40310,233.7,-0.034399999999999986,38520,268.75,-0.0968
2019,2,31470,8680,0.0,182.2,-0.1238,5500,161.89,-0.03920000000000001,3180,217.33,-0.213
2014,2,30994,654790,0.6894,239.84,0.0211,372330,217.21,-0.028000000000000025,282460,269.66,0.0789
2009,3,31871,185150,0.0,215.72,0.162,113040,194.3,0.10460000000000003,72110,249.3,0.2408
2010,4,30408,55120,0.3142,210.35,0.0147,10180,239.89,0.3394,44940,203.66,-0.0469
2013,4,30781,115880,0.0,250.67,0.0968,48290,233.73,0.24980000000000002,67590,262.77,0.0176
2009,4,33256,96500,0.0,197.13,0.0187,33270,157.41,-0.05920000000000003,63230,218.03,0.05170000000000001
2019,3,34761,465120,1.0,84.37,-0.6234,122010,77.16000000000001,-0.6486,343110,86.94,-0.6147
2010,4,34685,279270,0.0,221.27,0.1475,106450,205.4,0.0953,172820,231.04,0.1783
2019,3,34457,122320,0.165,270.82,0.1478,15030,270.45,0.5988,107290,270.87,0.1043
2012,2,30852,3891630,0.9115,195.85,-0.0544,1909810,156.22,-0.07289999999999996,1981820,234.03,-0.041999999999999996
2007,4,30189,316480,0.0,197.11,-0.0268,106590,161.4,-0.10319999999999996,209890,215.25,0.0059
2013,4,31703,292420,0.9467,183.74,-0.096,61570,168.69,-0.05800000000000005,230850,187.76,-0.1047
2017,2,34489,89990,0.0,217.09,-0.1552,41340,180.92,-0.2328,48650,247.82,-0.0986
2017,4,31123,2138690,0.9031,216.28,0.0747,960140,205.94,0.05840000000000001,1178550,224.71,0.0871
2013,2,30279,121730,0.8282,209.53,0.0416,88030,183.23,0.03749999999999998,33700,278.23,0.04870000000000001
2015,3,32337,1444490,0.723,226.85,0.0122,554580,239.94,0.11699999999999999,889910,218.69,-0.0489
2013,1,31140,61580,0.6046,227.82,0.0553,39960,184.1,0.016700000000000048,21620,308.64,0.1015
2016,3,31778,6760,0.0,293.0,0.1407,4600,278.83,0.18420000000000003,2160,323.17,0.0686
2011,2,33495,1857360,0.7763,207.97,-0.0092,735400,187.66,-0.026100000000000012,1121960,221.28,0.0005000000000000004
2008,4,31995,332670,0.0,198.76,-0.0062,232470,180.27,-0.007000000000000006,100200,241.65,-0.0049
2016,1,32467,4450530,0.9701,183.39,-0.1232,472630,154.31,-0.17810000000000004,3977900,186.85,-0.11740000000000002
2013,1,34696,76260,0.1909,189.27,-0.1889,17930,262.56,0.2516,58330,166.74,-0.3069
2008,2,30849,73760,0.4174,275.17,0.1783,19210,215.38,0.2673,54550,296.23,0.1574
2018,2,31453,1956370,0.9775,210.9,0.0401,738740,201.11,0.068,1217630,216.84,0.0251
2017,3,34100,3764380,0.8185,227.23,0.1079,1415580,217.77,0.278,2348800,232.94,0.0306
2016,4,30140,877970,0.9316,223.39,0.0156,379220,187.04,-0.026499999999999968,498750,251.02,0.0411
2013,3,33728,235500,0.7048,247.39,0.0572,93530,219.67,-0.0373,141970,265.65,0.1168
2008,4,32441,27600,0.0,346.89,0.441,6170,310.81,0.429,21430,357.28,0.4441
2011,4,31650,3228490,0.8375,232.05,0.1475,954990,203.2,0.16849999999999998,2273500,244.17,0.1404
2013,3,31136,948440,0.8108,223.26,0.0247,366310,200.36,0.009499999999999953,582130,237.67,0.0329
2012,3,34570,703120,0.9028,200.17,-0.0515,410090,140.44,-0.1531,293030,283.76,0.0345
2011,1,31982,28180,0.0,291.84,0.5255,6860,300.91,2.1117,21320,288.92,0.3029
2008,1,30721,3887590,0.616,220.94,0.1544,1176650,194.17,0.5322,2710940,232.57,0.0597
2013,4,31977,59630,0.0,305.73,0.3401,12120,299.16,2.0227,47510,307.4,0.1774
2012,2,32896,156630,0.8169,195.88,0.0292,115950,161.18,-0.01529999999999998,40680,294.76,0.1071
2011,3,31637,85610,0.0,247.53,0.114,18140,290.33,0.7556,67470,236.02,-0.006200000000000001
2010,1,34057,1664690,0.8266,185.14,0.0001,480060,137.58,-0.04959999999999998,1184630,204.41,0.014499999999999999
2007,4,31603,100550,0.0,198.98,-0.0686,42600,158.95,-0.20530000000000004,57950,228.41,0.0213
2012,1,31714,2014820,0.9017,209.61,-0.0289,91730,209.44,0.05020000000000002,1923090,209.62,-0.032299999999999995
2009,2,31834,178590,0.0,244.64,0.3544,73120,239.14,0.545,105470,248.45,0.2514
2008,4,30185,16040,0.0,264.74,0.1834,7940,219.48,0.013399999999999967,8100,309.1,0.3398
2018,1,31650,3964880,0.6873,223.92,0.0792,931140,202.58,0.13539999999999996,3033740,230.47,0.065
2013,3,30647,360630,0.8051,203.48,-0.0496,174790,189.59,-0.008499999999999952,185840,216.55,-0.0811
2014,3,32467,3333670,0.9508,189.89,-0.1794,423050,164.77,-0.17689999999999995,2910620,193.54,-0.1797
2011,3,35380,53380,0.0,308.42,0.2948,26770,284.98,0.22560000000000002,26610,331.99,0.3611
2016,1,33728,208640,0.5411,257.75,0.0832,81070,237.5,0.0028000000000000247,127570,270.61,0.1339
2015,2,34574,75540,0.0,282.53,0.1203,45540,237.12,0.05449999999999999,30000,351.47,0.1967
2013,3,30852,3388600,0.5347,224.16,0.0897,1684510,202.16,0.1804,1704090,245.92,0.0257
2014,4,32337,1392880,0.7256,237.61,0.0387,548330,236.7,0.1265,844550,238.2,-0.011100000000000002
2013,3,31066,1155790,0.7634,237.81,0.1056,591230,227.22,0.2584,564560,248.9,-0.009400000000000002
2011,3,30198,1612510,0.8142,194.23,-0.0416,737250,171.75,-0.016000000000000014,875260,213.16,-0.0582
2018,2,30693,2748040,0.8599,226.68,0.0918,1472570,212.07,0.05469999999999997,1275470,243.55,0.13189999999999996
2009,1,31624,66290,0.0,244.81,0.3802,4660,258.18,0.8248,61630,243.8,0.3538
2018,2,31884,679560,0.678,200.8,-0.1376,273740,151.32,-0.1874,405820,234.18,-0.11390000000000002
2017,3,30372,47890,0.0,497.01,1.0655,14220,415.85,0.7077,33670,531.29,1.2192
2016,3,34570,729160,0.922,225.66,-0.0284,393320,177.25,-0.06610000000000005,335840,282.35,0.0013
2019,2,31140,86510,0.6836,289.77,0.1844,38130,249.87,0.3476,48380,321.21,0.1026
2011,4,31504,87580,0.0,257.82,0.0909,29400,249.96,0.05520000000000003,58180,261.79,0.109
2016,4,33256,102740,0.2495,277.43,0.1376,30820,247.51,0.18569999999999998,71920,290.26,0.121
2009,3,30581,58630,0.0,203.85,0.0973,26240,210.14,0.3051,32390,198.75,-0.0344
2013,3,32156,8830,0.0,222.53,-0.144,4100,198.14,-0.20350000000000001,4730,243.67,-0.0964
2017,1,30852,2927350,0.9476,192.4,-5.6395,1060780,170.4,-0.256,1866570,204.91,-7.9865
2011,4,31982,27280,0.0,285.32,0.4116,6960,297.26,1.5057,20320,281.23,0.2189
2010,2,32575,1099420,0.9045,155.47,-0.0463,729800,124.36,-0.05349999999999999,369620,216.88,-0.038099999999999995
2017,3,31703,4468230,0.8631,251.87,0.1217,752490,167.84,0.16459999999999997,3715740,268.89,0.1165
2016,2,33316,850930,0.8648,229.93,0.0545,253800,209.68,0.029100000000000015,597130,238.54,0.0642
2012,1,30852,1526440,0.7861,276.86,0.2135,413510,226.61,0.3529,1112930,295.53,0.1789
2012,4,31648,29850,0.0,207.25,-0.0521,6140,172.03,-0.07440000000000002,23710,216.38,-0.0474
2013,1,33195,3285860,0.9311,195.12,-0.068,509900,184.93,-0.056400000000000006,2775960,196.99,-0.07
2014,3,31146,52640,0.0967,284.69,0.0441,23660,255.08,0.06469999999999998,28980,308.87,0.0307
2005,1,33029,19700,0.0,203.4,0.0992,4490,160.25,-0.028800000000000048,15210,216.14,0.13189999999999996
1997,1,30721,663360,0.5652,153.66,-0.1343,164920,162.22,0.3349,498440,150.83,-0.23059999999999997
2007,1,35041,18830,0.0,225.27,0.1625,16970,200.77,0.06190000000000001,1860,448.79,0.895
2006,3,30849,90150,0.0,284.65,0.2664,21810,230.05,0.3752,68340,302.08,0.24250000000000002
2007,3,30208,17210,0.0,260.64,0.1472,12610,243.61,0.062,4600,307.33,0.3896
2001,1,33192,1474810,0.8333,139.58,-0.1891,1048860,94.24,-0.3296,425950,251.25,0.0056
1998,3,33851,650210,0.7235,153.71,-0.133,306480,122.51,-0.21399999999999997,343730,181.53,-0.0758
2000,3,30852,2680410,0.0,198.96,0.2947,1619940,181.45,0.6342,1060470,225.72,0.0316
2005,1,30466,4941490,0.7275,150.15,-0.0746,1735780,110.48,-0.11609999999999998,3205710,171.62,-0.0592
1997,3,30721,4127040,0.0061,211.5,0.1873,1581760,159.56,0.4596,2545280,243.78,0.1035
2004,1,32575,1735690,0.5472,163.08,-0.0114,794630,102.97,-0.17669999999999997,941060,213.83,0.0766
1997,1,30255,124520,0.0,235.16,0.259,72310,193.93,0.09689999999999999,52210,292.27,0.4569
2000,4,30868,187400,0.0,242.16,0.1923,117430,216.65,0.14100000000000001,69970,284.98,0.2649
2006,1,32467,4338640,0.8826,150.82,-0.1289,487190,144.06,-0.018000000000000016,3851450,151.67,-0.1405
2005,3,30431,75720,0.0,205.88,0.0803,49160,191.5,0.05369999999999997,26560,232.51,0.12369999999999999
2000,4,32884,95570,0.0,189.12,-0.0572,41840,182.92,-0.02510000000000001,53730,193.94,-0.0794
2000,3,31953,17360,0.0,216.24,0.2646,10750,201.68,0.3023,6610,239.91,0.2164
2006,3,33044,655610,0.7444,179.58,-0.09,413730,161.63,-0.09689999999999999,241880,210.29,-0.0809
2004,2,34236,28900,0.0,186.28,-0.0921,14460,140.53,-0.19240000000000002,14440,232.09,-0.0181
1998,3,31775,85690,0.0,199.02,-0.0746,26910,197.18,-0.03259999999999996,58780,199.87,-0.0924
1996,2,31703,170320,0.0,274.45,0.7982,52190,235.74,1.0328,118130,291.55,0.727
2004,3,32457,2221160,0.8359,144.69,-0.0509,1275060,101.68,-0.16279999999999994,946100,202.66,0.0435
2000,1,31823,91160,0.0,217.19,0.0377,38610,231.7,0.23150000000000004,52550,206.54,-0.0814
2002,4,30194,4029640,0.3018,203.57,0.2457,1081830,148.77,0.05890000000000001,2947810,223.68,0.3018
2002,3,34689,68500,0.0,212.2,0.092,14790,107.81,-0.2962,53710,240.95,0.1716
2005,4,33502,6870,0.0,242.72,0.0899,2220,216.65,-0.06320000000000003,4650,255.16,0.1672
1997,1,33570,1923570,0.6159,159.28,-0.178,678630,81.42,-0.40069999999999995,1244940,201.72,-0.1047
2005,4,30852,3144280,0.2546,178.77,0.1966,1703920,160.56,0.3325,1440360,200.3,0.0911
2002,3,34986,133370,0.0,138.06,-0.1669,18950,138.9,-0.15790000000000004,114420,137.92,-0.1683
2004,3,30157,14230,0.0,177.91,0.1411,14230,177.91,0.1411,104631,222.54953118753326,-0.05446819042954325
1996,3,33158,196090,0.9186,97.49,-0.343,151910,86.45,-0.3791,44180,135.46,-0.24710000000000001
1996,1,34574,40590,0.0,205.02,0.1088,31200,201.94,0.1068,9390,215.25,0.1149
2006,4,34100,4024530,0.7344,166.81,-0.026,1646540,147.57,0.10039999999999999,2377990,180.14,-0.0855
1998,3,33795,3880,0.0,159.56,-0.3208,3880,159.56,-0.3208,92650,210.7343854644112,-0.11451904939150656
1996,3,31895,15730,0.0,207.28,0.2013,8320,206.83,0.20840000000000003,7410,207.79,0.1935
2002,1,30466,3892370,0.7143,153.49,-0.1223,1374550,106.21,-0.15549999999999997,2517820,179.3,-0.11100000000000002
1998,1,33377,13990,0.0,162.4,-0.0448,11650,160.19,-0.005099999999999993,2340,173.38,-0.1929
2002,1,30647,147570,0.6604,148.55,-0.0859,68670,140.58,-0.0877,78900,155.49,-0.0845
2002,4,30977,5495590,0.1296,172.02,0.1305,1880570,159.11,0.2459,3615020,178.73,0.084
2005,2,30713,515040,0.8947,146.97,-0.1244,356520,117.96,-0.2027,158520,212.23,-0.0017999999999999995
2000,4,30581,24370,0.0,170.4,-0.1107,12700,197.37,0.1785,11670,141.04,-0.3527
2005,3,31624,35140,0.0,174.28,-0.0183,8360,146.69,-0.07130000000000003,26780,182.89,-0.0040999999999999995
2005,1,31067,17830,0.0,182.9,0.0098,5570,169.5,0.2244,12260,188.98,-0.057499999999999996
2000,4,31612,54290,0.0,209.1,0.1394,26730,222.35,0.441,27560,196.25,-0.0736
1996,2,34570,707740,0.6157,110.3,-0.3273,442030,74.58000000000001,-0.4112,265710,169.74,-0.2492
2002,4,30721,737330,0.7325,157.44,-0.1097,236240,129.68,-0.03410000000000002,501090,170.52,-0.134
2006,1,34524,444280,0.455,216.2,0.1754,271850,203.95,0.2182,172430,235.51,0.12160000000000001
1998,3,35249,95650,0.0,190.01,0.0384,57850,161.95,-0.08009999999999995,37800,232.96,0.2033
2001,1,34489,31770,0.0,139.71,-0.3391,20320,123.70000000000002,-0.40580000000000005,11450,168.13,-0.2254
1999,4,33044,719600,0.6327,154.96,-0.1219,478880,147.18,-0.07469999999999999,240720,170.42,-0.1927
2007,1,34685,289880,0.6645,199.89,0.0308,118620,178.45,-0.06679999999999997,171260,214.73,0.0969
1997,3,30977,6039190,0.0,206.16,0.3745,2424070,172.48,0.3628,3615120,228.74,0.3805
2002,4,31603,79680,0.0,169.87,-0.0891,30710,152.22,-0.18110000000000004,48970,180.94,-0.0316
2001,2,33158,177550,0.9275,116.87,-0.2553,139530,101.59,-0.30500000000000005,38020,172.95,-0.11949999999999998
1999,4,35323,44500,0.0,200.72,-0.0232,36830,189.53,-0.05989999999999995,7670,254.46,0.1356
2000,4,34262,192800,0.0,207.85,-0.0058,41950,127.87,-0.12029999999999996,150850,230.1,0.014599999999999998
1999,1,30198,1140410,0.0,234.83,0.4013,670090,231.54,0.6503,470320,239.53,0.1602
2004,3,34492,1624260,0.6863,143.87,-0.0936,1047780,128.05,-0.10730000000000006,576480,172.62,-0.0744
2002,3,31953,17850,0.0,175.11,0.0548,9520,169.12,0.09950000000000003,8330,181.96,0.0111
2000,1,34262,276390,0.0,215.46,-0.0305,56680,124.21,-0.17920000000000003,219710,239.0,-0.0063
2006,3,34570,1008850,0.9012,154.74,-0.1205,629030,111.11,-0.18259999999999998,379820,227.0,-0.0627
2000,2,32896,219910,0.8716,112.91,-0.2945,174020,94.85,-0.3478,45890,181.37,-0.1583
2005,4,30599,604420,0.7912,174.08,-0.0585,382610,160.49,-0.09060000000000001,221810,197.54,-0.009600000000000001
1998,3,31067,20000,0.0,198.39,0.035,6860,167.88,0.07619999999999999,13140,214.32,0.019
1997,2,34108,61960,0.0,181.72,-0.0912,16060,216.69,0.2961,45900,169.49,-0.1984
2007,2,31703,4081810,0.8206,205.86,0.0739,757820,110.41,0.018199999999999994,3323990,227.62,0.0804
2001,2,31703,208170,0.0,296.66,1.0073,80450,250.14,1.269,127720,325.97,0.9012
1996,1,30792,410330,0.1034,184.66,0.1515,221490,181.47,0.4282,188840,188.39,-0.0552
2004,2,30928,255100,0.3826,176.8,-0.058,61370,193.38,0.18830000000000002,193730,171.55,-0.1229
2006,1,32070,150300,0.0,248.89,0.2254,67750,258.0,0.4058,82550,241.41,0.1015
2001,3,30977,360,0.0,352.62,0.9056,180,159.46,0.062,180,545.78,1.4815
2007,3,31775,104870,0.0,226.7,0.0322,26580,271.66,0.178,78290,211.44,-0.0207
1999,2,31252,75930,0.0,163.69,-0.1942,18070,170.1,-0.11429999999999996,57860,161.7,-0.2173
1999,4,30977,6124720,0.0,203.53,0.2968,2365240,168.22,0.2962,3759480,225.74,0.2971
2004,1,31140,101960,0.657,154.76,-0.1001,60210,113.19,-0.22630000000000006,41750,214.72,0.0272
2005,3,34685,391420,0.5103,163.25,-0.0519,163310,145.07,-0.1372,228110,176.26,0.0067
2006,2,33485,267790,0.0,213.01,0.0201,75950,208.46,0.026100000000000012,191840,214.81,0.0178
2006,2,32600,485450,0.7629,187.67,-0.0544,253790,156.89,-0.09660000000000002,231660,221.38,-0.0189
2004,4,31252,75420,0.0,163.39,-0.1052,18240,164.8,-0.0252,57180,162.94,-0.1283
2004,4,30615,580910,0.8316,155.6,-0.052,350230,126.33,-0.1259,230680,200.05,0.0315
1997,4,30194,4338970,0.0,215.21,0.2684,1473690,128.41,-0.06489999999999996,2865280,259.85,0.3947
2002,1,34492,1327860,0.6709,136.57,-0.1804,904360,117.0,-0.20509999999999995,423500,178.36,-0.1432
2003,4,30431,52150,0.0,206.66,0.0935,33200,200.16,0.10570000000000002,18950,218.06,0.0745
2002,3,32124,16780,0.0,150.36,-0.0533,13840,152.66,-0.022199999999999998,2940,139.56,-0.1865
2002,1,30994,181700,0.0,222.48,0.1364,116330,208.22,0.11830000000000002,65370,247.85,0.1645
2003,3,31703,4578010,0.3679,172.24,0.2197,1580230,156.06,0.5252,2997780,180.77,0.1178
2006,4,32448,262970,0.6666,181.74,-0.0622,141150,158.01,-0.0958,121820,209.23,-0.0306
2002,4,31703,65950,0.0,211.97,0.1671,12650,196.7,0.1577,53300,215.59,0.1692
2000,2,31150,6890,0.0,179.57,-0.0272,3700,181.85,0.0024999999999999467,3190,176.92,-0.060399999999999995
2002,1,30852,1916140,0.0304,200.56,0.3468,1032920,178.99,0.6245,883220,225.78,0.1626
2004,4,32323,84080,0.0,156.38,-0.135,62740,142.76,-0.1855,21339,196.43,-0.0028000000000000004
2007,3,30990,26730,0.0,252.73,0.0286,15340,226.45,-0.02100000000000002,11390,288.13,0.0869
2004,4,30255,179640,0.0,203.93,0.2123,99430,187.03,0.2272,80210,224.88,0.1972
1996,2,30980,37780,0.0,226.77,0.348,25990,220.69,0.3663,11790,240.19,0.3125
2004,1,33570,2719220,0.7633,164.58,-0.0672,1042820,102.61,-0.241,1676400,203.13,0.0051
2005,1,31503,154310,0.0,251.45,0.3534,25550,202.71,0.04899999999999999,128760,261.12,0.4167
2001,3,30713,452680,0.7676,137.49,-0.1503,340570,109.48,-0.24060000000000004,112110,222.58,0.0332
2000,4,31703,104830,0.0,220.46,0.1117,29950,184.98,0.11699999999999999,74880,234.65,0.11
2005,1,31986,379830,0.0,174.41,0.0034,135600,168.09,0.0867,244230,177.91,-0.0354
2005,4,30185,11420,0.0,257.09,0.2041,2730,258.48,0.17710000000000004,8690,256.65,0.2129
1997,4,30599,482220,0.6208,164.52,-0.0735,357950,138.77,-0.17089999999999994,124270,238.69,0.1534
2001,3,32600,435060,0.7111,145.04,-0.1337,239250,121.47,-0.18869999999999998,195810,173.84,-0.0804
2005,2,32457,3418400,0.2419,228.62,0.1516,832120,143.66,0.05399999999999999,2586280,255.96,0.1712
2001,2,33486,61560,0.0,203.97,-0.058,23960,185.94,-0.06630000000000003,37600,215.46,-0.05340000000000002
1997,3,33076,9610,0.0,212.86,0.0327,2020,205.79,-0.17049999999999998,7590,214.74,0.1015
1997,4,31135,108900,0.2121,137.74,-0.2397,77950,131.13,-0.29290000000000005,30950,154.39,-0.0938
1999,3,33029,77300,0.0,169.06,-0.1323,28020,153.66,-0.0625,49280,177.82,-0.163
1998,2,30562,142270,0.3758,171.5,-0.0354,72360,149.1,-0.1269,69910,194.68,0.052000000000000005
2000,2,31895,28200,0.0,217.45,0.0993,12240,207.21,0.18630000000000002,15960,225.3,0.045200000000000004
2005,4,33192,2118490,0.928,144.44,-0.1396,1343260,110.87,-0.20909999999999995,775230,202.61,-0.06129999999999999
1999,4,30666,19790,0.0,124.73,-0.2065,10450,105.87,-0.3409,9340,145.83,-0.049
2004,2,33360,39320,0.0,191.68,-0.026,9270,173.91,-0.019100000000000006,30050,197.17,-0.027799999999999995
1997,2,30189,872330,0.0,135.24,-0.2504,253730,108.23,-0.3144,618600,146.32,-0.2286
1998,1,30194,3918060,0.0841,231.42,0.3426,1393360,134.58,-0.0615,2524700,284.86,0.5124
2005,1,30620,75400,0.1729,180.32,-0.0583,24340,175.4,-0.03839999999999999,51060,182.67,-0.0671
2001,1,30285,16610,0.0,173.58,-0.0074,14390,171.41,0.011900000000000022,2220,187.62,-0.10820000000000002
2002,2,31150,6010,0.0,164.92,0.0489,3640,165.98,0.0388,2370,163.28,0.0651
2001,1,33277,34600,0.0,206.37,-0.0899,28710,200.05,-0.11340000000000006,5890,237.15,0.0214
1996,4,30434,44020,0.0,203.58,0.0133,16460,234.81,0.3737,27560,184.93,-0.1548
1997,3,31295,2890,0.0,183.81,-0.2917,20,80.3,-0.4862000000000001,2870,184.53,-0.2909
1999,1,30466,4027540,0.6639,166.83,-0.1289,1481890,104.2,-0.20840000000000003,2545650,203.28,-0.102
2003,1,30647,192110,0.7308,149.42,-0.0829,87000,145.41,-0.05840000000000001,105110,152.75,-0.1014
1998,2,30372,36800,0.0022,228.67,0.1979,13580,170.61,0.01639999999999997,23220,262.62,0.285
2002,3,31146,48090,0.0,223.69,0.1642,26590,229.22,0.3794,21500,216.85,-0.03309999999999999
2005,3,33158,151810,0.8385,126.28,-0.1933,119200,109.28,-0.2508,32609,188.39,-0.03649999999999999
2003,3,34576,465850,0.7167,153.17,0.014,257100,139.52,0.18010000000000004,208750,169.98,-0.1123
2005,2,33316,848390,0.7074,164.88,-0.0435,259140,148.39,-0.02210000000000001,589250,172.13,-0.0514
2004,4,30469,48210,0.0,192.97,0.0804,27880,174.37,0.12090000000000001,20330,218.49,0.0392
1999,3,33342,1048120,0.1606,187.55,0.0616,420170,190.52,0.2502,627950,185.55,-0.03799999999999999
2002,4,32575,470180,0.717,151.43,-0.2446,136700,73.14000000000001,-0.35829999999999995,333480,183.53,-0.22209999999999996
2002,3,33195,90870,0.0,96.84,-0.3648,60,150.4,-0.36449999999999994,90810,96.81,-0.3648
2007,1,30561,20970,0.0,211.33,-0.0457,7540,187.56,-0.14090000000000003,13430,224.67,0.0066
2001,3,31136,928630,0.6177,134.28,-0.1702,442140,112.29,-0.22119999999999995,486490,154.27,-0.1326
2003,1,34783,48120,0.0,208.21,0.0611,18270,204.21,0.14500000000000002,29850,210.65,0.0168
2005,4,31703,5152810,0.3744,175.33,0.249,1793820,165.28,0.5461,3358990,180.7,0.1418
1999,2,30255,169850,0.0,245.1,0.2694,103800,210.4,0.1734,66050,299.62,0.3955
2006,2,33105,885240,0.0,300.2,0.7672,440350,312.13,1.1126,444890,288.39,0.5038
2007,2,31995,331860,0.0,202.17,0.0416,220780,186.43,0.08540000000000003,111080,233.47,-0.021199999999999997
2003,1,30647,1212410,0.5826,191.69,0.2008,587450,188.28,0.4091,624960,194.9,0.0587
2001,4,33342,875690,0.1938,172.57,0.0919,314450,179.06,0.24970000000000003,561240,168.93,0.0158
2002,3,30208,17240,0.0,220.48,0.0574,12720,215.86,-0.01959999999999995,4520,233.49,0.3285
1996,2,31135,126570,0.1778,126.5,-0.2547,98280,124.48,-0.27169999999999994,28290,133.55,-0.1937
2005,3,31884,619710,0.9152,153.79,-0.0909,290950,99.94,-0.22529999999999994,328760,201.45,-0.016
2000,2,32457,2295770,0.9063,128.35,-0.2111,1756700,89.16,-0.32419999999999993,539070,256.05,-0.026200000000000005
1999,2,30849,30760,0.0,233.8,0.0704,8930,200.79,0.16359999999999997,21830,247.3,0.0427
2003,2,30135,104680,0.0,213.01,0.1567,46120,232.33,0.4219,58560,197.8,-0.013599999999999998
2003,4,33342,1211800,0.4924,148.85,-0.1023,430960,147.26,-0.030000000000000027,780840,149.73,-0.1372
1997,4,31453,1492510,0.8442,117.08,-0.1499,1003760,91.3,-0.17679999999999996,488750,170.02,-0.1181
1997,3,31778,12240,0.0,168.8,-0.2002,9930,158.56,-0.2388,2310,212.81,-0.0451
1997,1,31641,15110,0.0,190.24,-0.0044,13160,186.48,0.05509999999999998,1950,215.6,-0.2512
2004,4,34576,531290,0.6946,142.29,-0.0263,288370,131.32,0.17520000000000002,242920,155.31,-0.1693
1996,3,34922,40220,0.0,218.7,0.027,19430,103.93,-0.28280000000000005,20790,325.95,0.1788
2004,1,30852,3194880,0.8888,146.92,-0.1233,1450120,117.74,-0.13580000000000003,1744760,171.17,-0.11590000000000002
2006,2,30476,68860,0.0,246.08,0.0967,22130,250.33,0.12270000000000003,46730,244.06,0.0845
1998,1,30980,46510,0.0,191.63,0.0104,36430,175.61,-0.09440000000000004,10080,249.55,0.4319
2006,4,31123,2137040,0.6827,171.05,0.0533,1051620,141.64,-0.026900000000000035,1085420,199.54,0.1165
2001,1,33158,153080,0.948,111.27,-0.3102,129570,101.73,-0.3410000000000001,23510,163.88,-0.1791
1999,4,31648,20040,0.0,173.66,-0.0231,7420,151.12,-0.016100000000000003,12620,186.91,-0.026399999999999996
2002,3,32547,17600,0.0,229.06,0.6385,6740,195.96,0.8061,10860,249.6,0.5676
2006,3,30194,1150570,0.9607,108.15,-0.1529,1118410,104.16,-0.16689999999999994,32160,246.73,0.12679999999999997
2004,1,31977,105910,0.0,189.79,0.0139,24490,207.42,0.3153,81420,184.48,-0.059
