Year,quarter,citymarketid_1,citymarketid_2,city1,city2,cur_passengers,cur_fare,ly_fare,ly_passengers,amount_change,percent_change,amount_change_pax,percent_change_pax
"2,013",2,"34,570","34,614","Reno, NV","Salt Lake City, UT",15780,175.69,120.67,22670,55.01,0.4559,-6890,-0.3039
"2,013",1,"30,255","30,852","Huntsville, AL","Washington, DC (Metropolitan Area)",25930,354.49,238.77,41970,115.72,0.4846,-16040,-0.3822
"2,013",1,"30,325","33,214","Denver, CO","San Antonio, TX",49570,197.51,146.42,62720,51.09,0.349,-13150,-0.2097
"2,013",1,"30,647","33,342","Cleveland, OH (Metropolitan Area)","Milwaukee, WI",13750,240.59,184.96,20530,55.63,0.3008,-6780,-0.3302
"2,013",1,"30,721","34,100","Boston, MA (Metropolitan Area)","Philadelphia, PA",120700,281.65,191.46,168100,90.19,0.471,-47400,-0.282
"2,013",1,"30,977","34,986","Chicago, IL","Sarasota/Bradenton, FL",19080,242.42,186.41,38900,56.01,0.3005,-19820,-0.5095
"2,013",1,"31,057","31,454","Charlotte, NC","Orlando, FL",51430,224.54,151.51,74020,73.03,0.482,-22590,-0.3052
"2,013",1,"31,453","33,198","Houston, TX","Kansas City, MO",41670,245.2,181.85,46890,63.35,0.3483,-5220,-0.1113
"2,013",1,"31,703","33,667","New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",26650,235.6,174.62,45350,60.98,0.3492,-18700,-0.4123
"2,013",1,"33,198","33,342","Kansas City, MO","Milwaukee, WI",20070,146.35,111.94,27270,34.41,0.3074,-7200,-0.264
"2,013",1,"34,570","34,614","Reno, NV","Salt Lake City, UT",15400,174.08,125.04,19940,49.05,0.3923,-4540,-0.2277
"2,012",4,"30,194","33,342","Dallas/Fort Worth, TX","Milwaukee, WI",33580,247.1,183.92,44810,63.18,0.3435,-11230,-0.2506
"2,012",4,"30,255","30,852","Huntsville, AL","Washington, DC (Metropolitan Area)",29300,335.11,215.79,48580,119.32,0.5529,-19280,-0.3969
"2,012",4,"30,647","33,342","Cleveland, OH (Metropolitan Area)","Milwaukee, WI",14810,253.37,188.54,18170,64.83,0.3438,-3360,-0.1849
"2,012",4,"30,721","33,667","Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",35040,196.1,140.61,50970,55.49,0.3947,-15930,-0.3125
"2,012",4,"30,721","34,100","Boston, MA (Metropolitan Area)","Philadelphia, PA",141500,256.73,126.75,244590,129.97,1.0254,-103090,-0.4215
"2,012",4,"30,977","34,986","Chicago, IL","Sarasota/Bradenton, FL",14830,227.2,172.45,30270,54.75,0.3175,-15440,-0.5101
"2,012",4,"31,057","31,454","Charlotte, NC","Orlando, FL",48270,220.64,138.61,73880,82.02,0.5918,-25610,-0.3466
"2,012",4,"31,703","33,667","New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",32770,221.01,152.93,64130,68.09,0.4452,-31360,-0.489
"2,012",4,"33,198","31,650","Kansas City, MO","Minneapolis/St. Paul, MN",28550,287.97,191.1,36190,96.88,0.507,-7640,-0.2111
"2,012",4,"33,198","33,342","Kansas City, MO","Milwaukee, WI",25050,143.75,109.84,38330,33.91,0.3087,-13280,-0.3465
"2,012",4,"34,100","30,198","Philadelphia, PA","Pittsburgh, PA",40790,255.68,123.85,81980,131.83,1.0645,-41190,-0.5024
"2,012",3,"30,194","33,342","Dallas/Fort Worth, TX","Milwaukee, WI",35850,260.6,181.47,52900,79.13,0.4361,-17050,-0.3223
"2,012",3,"30,325","30,436","Denver, CO","Tucson, AZ",37950,149.48,109.25,48320,40.24,0.3683,-10370,-0.2146
"2,012",3,"30,713","30,325","Boise, ID","Denver, CO",29390,188.3,141.87,35630,46.42,0.3272,-6240,-0.1751
"2,012",3,"30,721","33,198","Boston, MA (Metropolitan Area)","Kansas City, MO",50930,235.98,180.1,61820,55.89,0.3103,-10890,-0.1762
"2,012",3,"30,721","33,667","Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",41400,203.57,143.56,65290,60.01,0.418,-23890,-0.3659
"2,012",3,"30,721","34,100","Boston, MA (Metropolitan Area)","Philadelphia, PA",141930,254.01,133.45,227280,120.56,0.9035,-85350,-0.3755
"2,012",3,"31,453","34,614","Houston, TX","Salt Lake City, UT",37860,320.09,243.44,44410,76.66,0.3149,-6550,-0.1475
"2,012",3,"31,650","33,214","Minneapolis/St. Paul, MN","San Antonio, TX",18840,290.7,222.76,25500,67.94,0.305,-6660,-0.2612
"2,012",3,"31,703","33,667","New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",28180,226.06,163.37,64290,62.7,0.3838,-36110,-0.5617
"2,012",3,"33,198","31,650","Kansas City, MO","Minneapolis/St. Paul, MN",30090,302.63,127.69,52200,174.94,1.37,-22110,-0.4236
"2,012",3,"33,198","31,703","Kansas City, MO","New York City, NY (Metropolitan Area)",89250,272.79,202.51,104430,70.28,0.3471,-15180,-0.1454
"2,012",3,"34,100","30,198","Philadelphia, PA","Pittsburgh, PA",40520,264.96,131.4,77700,133.56,1.0165,-37180,-0.4785
"2,012",2,"30,194","31,714","Dallas/Fort Worth, TX","Fort Myers, FL",17720,264.83,192.48,21600,72.34,0.3758,-3880,-0.1796
"2,012",2,"30,194","33,342","Dallas/Fort Worth, TX","Milwaukee, WI",39670,247.18,173.89,54040,73.3,0.4215,-14370,-0.2659
"2,012",2,"30,325","30,436","Denver, CO","Tucson, AZ",42160,154.17,114.63,50550,39.54,0.345,-8390,-0.166
"2,012",2,"30,721","34,100","Boston, MA (Metropolitan Area)","Philadelphia, PA",159430,252.35,143.14,254670,109.22,0.763,-95240,-0.374
"2,012",2,"31,295","33,214","Detroit, MI","San Antonio, TX",21410,296.97,226.01,27150,70.96,0.314,-5740,-0.2114
"2,012",2,"31,453","31,650","Houston, TX","Minneapolis/St. Paul, MN",44290,354.54,272.15,50110,82.39,0.3027,-5820,-0.1161
"2,012",2,"31,650","34,492","Minneapolis/St. Paul, MN","Raleigh/Durham, NC",26880,301.65,222.34,32880,79.31,0.3567,-6000,-0.1825
"2,012",2,"31,986","33,195","Grand Rapids, MI","Tampa, FL (Metropolitan Area)",18720,178.84,132.21,23070,46.64,0.3527,-4350,-0.1886
"2,012",2,"33,105","31,703","Cincinnati, OH","New York City, NY (Metropolitan Area)",65690,356.94,273.86,82750,83.08,0.3034,-17060,-0.2062
"2,012",2,"33,198","31,650","Kansas City, MO","Minneapolis/St. Paul, MN",29470,314.87,201.2,37240,113.67,0.5649,-7770,-0.2086
"2,012",2,"33,342","31,650","Milwaukee, WI","Minneapolis/St. Paul, MN",45370,165.68,125.8,50940,39.88,0.317,-5570,-0.1093
"2,012",2,"34,100","30,198","Philadelphia, PA","Pittsburgh, PA",44090,251.93,134.18,82450,117.75,0.8776,-38360,-0.4653
"2,012",1,"30,194","31,650","Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",74300,282.86,206.86,81460,76.0,0.3674,-7160,-0.0879
"2,012",1,"30,194","31,714","Dallas/Fort Worth, TX","Fort Myers, FL",20130,285.76,219.45,22930,66.31,0.3022,-2800,-0.1221
"2,012",1,"30,194","33,244","Dallas/Fort Worth, TX","Memphis, TN",16240,404.67,283.29,21020,121.38,0.4284,-4780,-0.2274
"2,012",1,"30,713","34,614","Boise, ID","Salt Lake City, UT",13630,222.69,116.1,26820,106.6,0.9182,-13190,-0.4918
"2,012",1,"30,721","34,100","Boston, MA (Metropolitan Area)","Philadelphia, PA",168100,191.46,135.72,200970,55.74,0.4107,-32870,-0.1636
"2,012",1,"31,057","31,453","Charlotte, NC","Houston, TX",28910,358.82,269.58,33640,89.24,0.331,-4730,-0.1406
"2,012",1,"31,066","31,453","Columbus, OH","Houston, TX",23220,308.31,236.66,21760,71.66,0.3028,1460,0.0671
"2,012",1,"31,295","31,136","Detroit, MI","Jacksonville, FL",15890,245.14,188.29,18910,56.84,0.3019,-3020,-0.1597
"2,012",1,"31,295","34,027","Detroit, MI","West Palm Beach/Palm Beach, FL",37930,202.4,144.29,55860,58.11,0.4027,-17930,-0.321
"2,012",1,"31,714","31,986","Fort Myers, FL","Grand Rapids, MI",21040,213.39,160.2,19310,53.19,0.332,1730,0.0896
"2,012",1,"31,714","33,342","Fort Myers, FL","Milwaukee, WI",51940,210.98,160.64,60720,50.35,0.3134,-8780,-0.1446
"2,012",1,"31,721","31,714","Flint, MI","Fort Myers, FL",21120,186.01,142.84,23430,43.18,0.3023,-2310,-0.0986
"2,012",1,"31,721","33,195","Flint, MI","Tampa, FL (Metropolitan Area)",20590,186.01,140.23,23720,45.77,0.3264,-3130,-0.132
"2,012",1,"32,337","31,650","Indianapolis, IN","Minneapolis/St. Paul, MN",23050,316.06,236.53,26090,79.53,0.3362,-3040,-0.1165
"2,012",1,"32,337","31,703","Indianapolis, IN","New York City, NY (Metropolitan Area)",83070,299.57,181.07,87140,118.51,0.6545,-4070,-0.0467
"2,012",1,"33,105","30,194","Cincinnati, OH","Dallas/Fort Worth, TX",18880,387.98,298.22,22790,89.75,0.301,-3910,-0.1716
"2,012",1,"33,342","31,650","Milwaukee, WI","Minneapolis/St. Paul, MN",40670,178.69,112.2,43500,66.49,0.5926,-2830,-0.0651
"2,012",1,"34,100","30,198","Philadelphia, PA","Pittsburgh, PA",43090,232.14,119.02,81970,113.12,0.9504,-38880,-0.4743
"2,012",1,"34,492","30,559","Raleigh/Durham, NC","Seattle, WA",15410,312.6,239.01,16760,73.59,0.3079,-1350,-0.0805
"2,012",1,"34,614","31,884","Salt Lake City, UT","Spokane, WA",14590,210.47,155.12,15640,55.35,0.3568,-1050,-0.0671
"2,011",4,"30,140","30,325","Albuquerque, NM","Denver, CO",55600,160.35,105.45,57820,54.9,0.5207,-2220,-0.0384
"2,011",4,"30,189","32,575","Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",17000,300.4,202.54,21540,97.86,0.4831,-4540,-0.2108
"2,011",4,"30,194","31,650","Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",84740,252.21,163.17,98190,89.04,0.5457,-13450,-0.137
"2,011",4,"30,194","33,244","Dallas/Fort Worth, TX","Memphis, TN",17040,353.75,227.84,24290,125.91,0.5526,-7250,-0.2985
"2,011",4,"30,194","33,342","Dallas/Fort Worth, TX","Milwaukee, WI",44810,183.92,136.07,63910,47.85,0.3517,-19100,-0.2989
"2,011",4,"30,279","31,453","Amarillo, TX","Houston, TX",14840,237.98,176.06,19970,61.92,0.3517,-5130,-0.2569
"2,011",4,"30,325","30,436","Denver, CO","Tucson, AZ",54450,198.18,109.75,52410,88.44,0.8058,2040,0.0389
"2,011",4,"30,325","34,653","Denver, CO","Tulsa, OK",33400,181.48,132.03,37410,49.45,0.3745,-4010,-0.1072
"2,011",4,"30,325","34,689","Denver, CO","Santa Barbara, CA",19020,229.03,147.15,20140,81.88,0.5565,-1120,-0.0556
"2,011",4,"30,397","30,194","Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",192060,220.16,169.22,216990,50.93,0.301,-24930,-0.1149
"2,011",4,"30,397","30,647","Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",66690,199.22,144.71,82720,54.51,0.3767,-16030,-0.1938
"2,011",4,"30,397","30,792","Atlanta, GA (Metropolitan Area)","Buffalo, NY",43310,180.99,135.85,49830,45.14,0.3323,-6520,-0.1308
"2,011",4,"30,397","31,057","Atlanta, GA (Metropolitan Area)","Charlotte, NC",34070,165.84,127.11,39320,38.73,0.3047,-5250,-0.1335
"2,011",4,"30,397","31,295","Atlanta, GA (Metropolitan Area)","Detroit, MI",103320,204.88,151.84,126500,53.04,0.3493,-23180,-0.1832
"2,011",4,"30,620","30,325","Billings, MT","Denver, CO",16940,203.65,148.06,15270,55.59,0.3755,1670,0.1094
"2,011",4,"30,713","30,325","Boise, ID","Denver, CO",32480,194.84,135.89,30490,58.95,0.4338,1990,0.0653
"2,011",4,"30,977","30,198","Chicago, IL","Pittsburgh, PA",98690,176.04,135.12,103040,40.92,0.3028,-4350,-0.0422
"2,011",4,"30,977","31,066","Chicago, IL","Columbus, OH",104110,174.07,131.39,109470,42.67,0.3248,-5360,-0.049
"2,011",4,"30,977","31,650","Chicago, IL","Minneapolis/St. Paul, MN",262850,161.0,123.74,269220,37.26,0.3011,-6370,-0.0237
"2,011",4,"30,977","31,714","Chicago, IL","Fort Myers, FL",142640,206.09,145.54,158050,60.55,0.416,-15410,-0.0975
"2,011",4,"30,977","32,337","Chicago, IL","Indianapolis, IN",27400,231.9,127.11,30950,104.79,0.8244,-3550,-0.1147
"2,011",4,"30,977","33,044","Chicago, IL","Louisville, KY",51910,186.3,125.55,50830,60.75,0.4838,1080,0.0212
"2,011",4,"30,977","33,316","Chicago, IL","Omaha, NE",68830,169.8,128.47,72320,41.33,0.3217,-3490,-0.0483
"2,011",4,"30,977","34,524","Chicago, IL","Richmond, VA",29750,266.66,205.03,31560,61.63,0.3006,-1810,-0.0574
"2,011",4,"31,057","30,194","Charlotte, NC","Dallas/Fort Worth, TX",52350,320.96,217.14,68630,103.82,0.4781,-16280,-0.2372
"2,011",4,"31,057","31,295","Charlotte, NC","Detroit, MI",31050,267.96,195.78,38920,72.17,0.3686,-7870,-0.2022
"2,011",4,"31,057","31,453","Charlotte, NC","Houston, TX",32100,298.66,228.61,38630,70.05,0.3064,-6530,-0.169
"2,011",4,"31,066","31,453","Columbus, OH","Houston, TX",25600,275.09,207.91,28150,67.18,0.3231,-2550,-0.0906
"2,011",4,"31,295","31,136","Detroit, MI","Jacksonville, FL",18000,223.77,171.47,22710,52.3,0.305,-4710,-0.2074
"2,011",4,"31,295","34,027","Detroit, MI","West Palm Beach/Palm Beach, FL",25920,196.83,150.93,32900,45.9,0.3041,-6980,-0.2122
"2,011",4,"31,423","31,454","Des Moines, IA","Orlando, FL",15070,190.07,133.97,22510,56.11,0.4188,-7440,-0.3305
"2,011",4,"31,603","32,575","Eugene, OR","Los Angeles, CA (Metropolitan Area)",24500,210.32,149.17,25210,61.15,0.4099,-710,-0.0282
"2,011",4,"31,650","34,100","Minneapolis/St. Paul, MN","Philadelphia, PA",56690,304.95,225.08,64800,79.86,0.3548,-8110,-0.1252
"2,011",4,"31,703","33,728","New York City, NY (Metropolitan Area)","Pensacola, FL",14990,233.77,179.11,18020,54.66,0.3052,-3030,-0.1681
"2,011",4,"31,703","34,524","New York City, NY (Metropolitan Area)","Richmond, VA",45310,255.87,153.72,73720,102.15,0.6645,-28410,-0.3854
"2,011",4,"31,714","30,198","Fort Myers, FL","Pittsburgh, PA",36070,174.22,131.6,39970,42.62,0.3239,-3900,-0.0976
"2,011",4,"31,714","31,650","Fort Myers, FL","Minneapolis/St. Paul, MN",58890,245.17,184.87,66920,60.29,0.3261,-8030,-0.12
"2,011",4,"31,714","33,342","Fort Myers, FL","Milwaukee, WI",36040,190.04,144.33,39400,45.71,0.3167,-3360,-0.0853
"2,011",4,"31,995","31,703","Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",27650,221.2,168.14,47350,53.06,0.3156,-19700,-0.4161
"2,011",4,"32,211","32,467","Las Vegas, NV","Miami, FL (Metropolitan Area)",98410,275.72,198.14,115630,77.58,0.3915,-17220,-0.1489
"2,011",4,"32,337","31,703","Indianapolis, IN","New York City, NY (Metropolitan Area)",91670,247.05,158.76,125380,88.29,0.5561,-33710,-0.2689
"2,011",4,"32,337","34,100","Indianapolis, IN","Philadelphia, PA",37810,242.45,179.08,40510,63.37,0.3539,-2700,-0.0667
"2,011",4,"32,575","34,570","Los Angeles, CA (Metropolitan Area)","Reno, NV",85500,179.25,124.95,101280,54.3,0.4345,-15780,-0.1558
"2,011",4,"32,945","31,454","Lexington, KY","Orlando, FL",19010,142.61,108.71,26090,33.9,0.3119,-7080,-0.2714
"2,011",4,"33,105","30,194","Cincinnati, OH","Dallas/Fort Worth, TX",21660,347.56,249.49,27660,98.08,0.3931,-6000,-0.2169
"2,011",4,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",21170,310.07,237.56,26190,72.51,0.3052,-5020,-0.1917
"2,011",4,"33,198","34,492","Kansas City, MO","Raleigh/Durham, NC",17760,200.01,151.09,21610,48.92,0.3238,-3850,-0.1782
"2,011",4,"33,342","31,123","Milwaukee, WI","St. Louis, MO",20180,134.03,99.96,13700,34.08,0.3409,6480,0.473
"2,011",4,"33,342","33,495","Milwaukee, WI","New Orleans, LA",16890,158.12,114.66,17640,43.46,0.3791,-750,-0.0425
"2,011",4,"34,262","32,457","Palm Springs, CA","San Francisco, CA (Metropolitan Area)",40090,282.22,147.53,34100,134.69,0.913,5990,0.1757
"2,011",4,"34,570","32,457","Reno, NV","San Francisco, CA (Metropolitan Area)",34320,173.79,121.71,41600,52.08,0.4279,-7280,-0.175
"2,011",4,"34,653","30,852","Tulsa, OK","Washington, DC (Metropolitan Area)",16420,279.52,203.13,20390,76.39,0.376,-3970,-0.1947
"2,011",3,"30,194","33,342","Dallas/Fort Worth, TX","Milwaukee, WI",52900,181.47,134.76,70740,46.71,0.3466,-17840,-0.2522
"2,011",3,"30,647","31,123","Cleveland, OH (Metropolitan Area)","St. Louis, MO",22470,182.95,132.68,28950,50.27,0.3789,-6480,-0.2238
"2,011",3,"30,977","30,615","Chicago, IL","El Paso, TX",18370,278.37,212.6,24550,65.78,0.3094,-6180,-0.2517
"2,011",3,"31,057","30,466","Charlotte, NC","Phoenix, AZ",27320,312.37,239.07,34080,73.3,0.3066,-6760,-0.1984
"2,011",3,"31,066","34,100","Columbus, OH","Philadelphia, PA",23740,289.19,203.11,33890,86.08,0.4238,-10150,-0.2995
"2,011",3,"31,454","33,214","Orlando, FL","San Antonio, TX",42010,188.51,139.71,54130,48.8,0.3493,-12120,-0.2239
"2,011",3,"31,703","34,524","New York City, NY (Metropolitan Area)","Richmond, VA",45920,250.5,127.59,72680,122.91,0.9633,-26760,-0.3682
"2,011",3,"32,211","33,244","Las Vegas, NV","Memphis, TN",19050,271.27,206.01,24210,65.26,0.3168,-5160,-0.2131
"2,011",3,"32,337","31,703","Indianapolis, IN","New York City, NY (Metropolitan Area)",100500,240.7,162.08,117490,78.62,0.4851,-16990,-0.1446
"2,011",3,"33,342","33,570","Milwaukee, WI","San Diego, CA",26870,197.98,152.2,41650,45.77,0.3007,-14780,-0.3549
"2,011",3,"34,653","30,852","Tulsa, OK","Washington, DC (Metropolitan Area)",15670,286.12,206.84,20530,79.28,0.3833,-4860,-0.2367
"2,011",2,"30,397","30,158","Atlanta, GA (Metropolitan Area)","Atlantic City, NJ",16720,198.97,121.78,16690,77.19,0.6338,30,0.0018
"2,011",2,"30,397","30,685","Atlanta, GA (Metropolitan Area)","Bloomington/Normal, IL",18140,211.0,140.25,17900,70.75,0.5044,240,0.0134
"2,011",2,"30,397","31,267","Atlanta, GA (Metropolitan Area)","Dayton, OH",37200,176.66,133.94,39540,42.72,0.3189,-2340,-0.0592
"2,011",2,"30,397","31,721","Atlanta, GA (Metropolitan Area)","Flint, MI",34470,189.41,128.07,37750,61.34,0.479,-3280,-0.0869
"2,011",2,"30,647","31,123","Cleveland, OH (Metropolitan Area)","St. Louis, MO",24580,179.16,131.24,28930,47.93,0.3652,-4350,-0.1504
"2,011",2,"30,713","31,884","Boise, ID","Spokane, WA",25790,131.92,91.28,34240,40.63,0.4451,-8450,-0.2468
"2,011",2,"30,785","31,454","Burlington, VT","Orlando, FL",16770,216.71,166.53,19990,50.18,0.3013,-3220,-0.1611
"2,011",2,"30,977","30,615","Chicago, IL","El Paso, TX",18760,273.26,186.87,27880,86.4,0.4623,-9120,-0.3271
"2,011",2,"30,977","34,986","Chicago, IL","Sarasota/Bradenton, FL",30720,199.32,145.97,39390,53.34,0.3654,-8670,-0.2201
"2,011",2,"31,066","31,714","Columbus, OH","Fort Myers, FL",35740,185.92,137.72,35450,48.21,0.35,290,0.0082
"2,011",2,"31,454","34,524","Orlando, FL","Richmond, VA",38020,164.24,120.85,40990,43.39,0.359,-2970,-0.0725
"2,011",2,"31,454","34,576","Orlando, FL","Rochester, NY",36210,173.2,130.96,53320,42.24,0.3226,-17110,-0.3209
"2,011",2,"31,703","33,667","New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",64170,182.77,133.94,74640,48.84,0.3646,-10470,-0.1403
"2,011",2,"31,703","34,524","New York City, NY (Metropolitan Area)","Richmond, VA",49900,239.17,133.97,75030,105.21,0.7853,-25130,-0.3349
"2,011",2,"31,714","33,342","Fort Myers, FL","Milwaukee, WI",41970,197.96,136.12,43430,61.84,0.4543,-1460,-0.0336
"2,011",2,"31,721","31,454","Flint, MI","Orlando, FL",26430,203.77,135.57,27560,68.2,0.503,-1130,-0.041
"2,011",2,"31,986","31,454","Grand Rapids, MI","Orlando, FL",30800,187.1,122.43,39220,64.67,0.5282,-8420,-0.2147
"2,011",2,"32,070","31,454","Harrisburg, PA","Orlando, FL",20460,197.16,133.93,25810,63.23,0.4721,-5350,-0.2073
"2,011",2,"32,337","31,454","Indianapolis, IN","Orlando, FL",99290,188.51,130.15,104050,58.36,0.4484,-4760,-0.0457
"2,011",2,"32,337","31,703","Indianapolis, IN","New York City, NY (Metropolitan Area)",106330,231.44,157.35,121640,74.09,0.4708,-15310,-0.1259
"2,011",2,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",23710,314.48,232.68,27610,81.8,0.3515,-3900,-0.1413
"2,011",2,"33,342","31,454","Milwaukee, WI","Orlando, FL",103780,169.26,129.04,106750,40.22,0.3117,-2970,-0.0278
"2,011",2,"33,342","32,457","Milwaukee, WI","San Francisco, CA (Metropolitan Area)",52210,222.89,167.91,58740,54.98,0.3275,-6530,-0.1112
"2,011",2,"33,342","33,570","Milwaukee, WI","San Diego, CA",25640,187.91,143.37,36150,44.54,0.3106,-10510,-0.2907
"2,011",2,"34,653","30,852","Tulsa, OK","Washington, DC (Metropolitan Area)",18520,284.27,198.56,24140,85.72,0.4317,-5620,-0.2328
"2,011",2,"35,412","31,454","Knoxville, TN","Orlando, FL",19670,127.36,94.34,33480,33.03,0.3501,-13810,-0.4125
"2,011",1,"30,792","32,575","Buffalo, NY","Los Angeles, CA (Metropolitan Area)",22400,254.24,192.59,29460,61.65,0.3201,-7060,-0.2396
"2,011",1,"30,977","31,453","Chicago, IL","Houston, TX",163630,228.38,174.29,161820,54.08,0.3103,1810,0.0112
"2,011",1,"30,977","33,105","Chicago, IL","Cincinnati, OH",27920,328.39,239.66,35890,88.73,0.3703,-7970,-0.2221
"2,011",1,"30,977","34,524","Chicago, IL","Richmond, VA",20520,273.76,210.42,21090,63.33,0.301,-570,-0.027
"2,011",1,"31,703","34,524","New York City, NY (Metropolitan Area)","Richmond, VA",45300,227.23,139.95,56910,87.27,0.6236,-11610,-0.204
"2,011",1,"33,105","30,325","Cincinnati, OH","Denver, CO",16090,255.75,196.14,19070,59.61,0.3039,-2980,-0.1563
"2,011",1,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",19040,296.5,224.89,17360,71.61,0.3184,1680,0.0968
"2,011",1,"33,851","31,454","Oklahoma City, OK","Orlando, FL",15830,228.63,171.6,20330,57.04,0.3324,-4500,-0.2213
"2,010",4,"31,066","34,100","Columbus, OH","Philadelphia, PA",33700,194.34,134.41,44810,59.92,0.4458,-11110,-0.2479
"2,010",4,"33,105","30,325","Cincinnati, OH","Denver, CO",18120,240.01,174.64,26970,65.37,0.3743,-8850,-0.3281
"2,010",3,"30,140","30,977","Albuquerque, NM","Chicago, IL",39720,195.59,149.96,47540,45.63,0.3043,-7820,-0.1645
"2,010",3,"30,140","31,454","Albuquerque, NM","Orlando, FL",17260,214.36,164.14,20200,50.22,0.306,-2940,-0.1455
"2,010",3,"30,140","31,650","Albuquerque, NM","Minneapolis/St. Paul, MN",15820,228.31,166.36,20340,61.94,0.3724,-4520,-0.2222
"2,010",3,"30,194","33,244","Dallas/Fort Worth, TX","Memphis, TN",21930,254.41,183.71,26230,70.7,0.3848,-4300,-0.1639
"2,010",3,"30,397","30,158","Atlanta, GA (Metropolitan Area)","Atlantic City, NJ",19210,120.62,92.25,17860,28.37,0.3075,1350,0.0756
"2,010",3,"30,397","33,570","Atlanta, GA (Metropolitan Area)","San Diego, CA",47020,290.67,223.31,55440,67.36,0.3016,-8420,-0.1519
"2,010",3,"30,785","30,852","Burlington, VT","Washington, DC (Metropolitan Area)",26060,204.72,144.03,33960,60.69,0.4214,-7900,-0.2326
"2,010",3,"30,785","31,703","Burlington, VT","New York City, NY (Metropolitan Area)",30880,140.57,107.46,41400,33.12,0.3082,-10520,-0.2541
"2,010",3,"30,977","33,105","Chicago, IL","Cincinnati, OH",38620,253.64,175.73,43580,77.9,0.4433,-4960,-0.1138
"2,010",3,"31,057","31,066","Charlotte, NC","Columbus, OH",19480,231.19,177.27,12410,53.92,0.3042,7070,0.5697
"2,010",3,"31,057","32,337","Charlotte, NC","Indianapolis, IN",30890,201.59,154.31,25540,47.28,0.3064,5350,0.2095
"2,010",3,"31,066","34,100","Columbus, OH","Philadelphia, PA",33890,203.11,111.91,55700,91.2,0.815,-21810,-0.3916
"2,010",3,"31,453","31,650","Houston, TX","Minneapolis/St. Paul, MN",44880,282.65,208.75,47630,73.9,0.354,-2750,-0.0577
"2,010",3,"31,650","30,198","Minneapolis/St. Paul, MN","Pittsburgh, PA",27620,236.74,171.07,31400,65.67,0.3839,-3780,-0.1204
"2,010",3,"31,650","31,454","Minneapolis/St. Paul, MN","Orlando, FL",78920,168.85,120.95,101480,47.9,0.396,-22560,-0.2223
"2,010",3,"31,650","32,457","Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",129560,270.24,189.41,155100,80.83,0.4267,-25540,-0.1647
"2,010",3,"31,650","33,192","Minneapolis/St. Paul, MN","Sacramento, CA",25190,270.34,186.04,34960,84.31,0.4532,-9770,-0.2795
"2,010",3,"31,650","33,570","Minneapolis/St. Paul, MN","San Diego, CA",65390,215.88,162.45,70380,53.43,0.3289,-4990,-0.0709
"2,010",3,"31,703","30,852","New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",275430,178.85,137.27,328830,41.57,0.3028,-53400,-0.1624
"2,010",3,"31,703","34,685","New York City, NY (Metropolitan Area)","Savannah, GA",20080,249.14,186.62,44400,62.52,0.335,-24320,-0.5477
"2,010",3,"31,995","34,100","Greensboro/High Point, NC","Philadelphia, PA",16360,182.79,140.37,19800,42.42,0.3022,-3440,-0.1737
"2,010",3,"32,575","31,650","Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",160910,253.12,184.23,181650,68.89,0.374,-20740,-0.1142
"2,010",3,"32,600","31,703","Little Rock, AR","New York City, NY (Metropolitan Area)",18080,251.39,190.21,21860,61.18,0.3216,-3780,-0.1729
"2,010",3,"33,105","31,453","Cincinnati, OH","Houston, TX",16940,267.1,199.69,21730,67.41,0.3376,-4790,-0.2204
"2,010",3,"33,105","34,100","Cincinnati, OH","Philadelphia, PA",26500,242.05,170.68,29040,71.37,0.4181,-2540,-0.0875
"2,010",3,"33,198","33,195","Kansas City, MO","Tampa, FL (Metropolitan Area)",35380,146.81,109.89,45030,36.91,0.3359,-9650,-0.2143
"2,010",3,"33,244","31,454","Memphis, TN","Orlando, FL",26250,181.0,132.31,36150,48.69,0.368,-9900,-0.2739
"2,010",3,"33,485","30,852","Madison, WI","Washington, DC (Metropolitan Area)",16600,204.34,155.64,24440,48.71,0.313,-7840,-0.3208
"2,010",3,"34,100","33,195","Philadelphia, PA","Tampa, FL (Metropolitan Area)",99510,154.42,118.74,123150,35.68,0.3005,-23640,-0.192
"2,010",3,"34,614","31,123","Salt Lake City, UT","St. Louis, MO",20530,236.45,180.16,25210,56.3,0.3125,-4680,-0.1856
