Year,quarter,citymarketid_1,citymarketid_2,city1,city2,cur_passengers,cur_fare,ly_fare,ly_passengers,amount_change,percent_change,amount_change_pax,percent_change_pax
"2,023",3,"33,570","33,195","San Diego, CA","Tampa, FL (Metropolitan Area)",27820,288.79,369.98,24000,-81.19,-0.2194,3820,0.1592
"2,023",3,"34,004","32,575","Everett, WA","Los Angeles, CA (Metropolitan Area)",29170,195.95,250.9,19080,-54.95,-0.219,10090,0.5288
"2,023",3,"34,057","31,123","Portland, OR","St. Louis, MO",22820,297.13,393.81,18750,-96.68,-0.2455,4070,0.2171
"2,023",3,"34,057","33,195","Portland, OR","Tampa, FL (Metropolitan Area)",23050,294.33,392.36,16560,-98.03,-0.2498,6490,0.3919
"2,023",3,"34,100","34,057","Philadelphia, PA","Portland, OR",28300,361.46,462.38,20560,-100.93,-0.2183,7740,0.3765
"2,023",3,"34,492","32,457","Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",76340,317.63,425.7,59140,-108.07,-0.2539,17200,0.2908
"2,023",3,"34,492","33,570","Raleigh/Durham, NC","San Diego, CA",31720,315.66,406.49,25450,-90.84,-0.2235,6270,0.2464
"2,023",2,"30,194","33,044","Dallas/Fort Worth, TX","Louisville, KY",44810,241.35,325.15,29370,-83.8,-0.2577,15440,0.5257
"2,023",2,"30,325","33,728","Denver, CO","Pensacola, FL",32950,215.88,263.7,29010,-47.82,-0.1814,3940,0.1358
"2,023",2,"30,397","31,453","Atlanta, GA (Metropolitan Area)","Houston, TX",258740,180.52,221.23,217290,-40.71,-0.184,41450,0.1908
"2,023",2,"30,423","31,295","Austin, TX","Detroit, MI",70660,202.57,263.07,55340,-60.51,-0.23,15320,0.2768
"2,023",2,"30,423","34,057","Austin, TX","Portland, OR",49590,248.99,310.4,42650,-61.42,-0.1979,6940,0.1627
"2,023",2,"30,466","33,195","Phoenix, AZ","Tampa, FL (Metropolitan Area)",67740,280.5,359.63,58070,-79.12,-0.22,9670,0.1665
"2,023",2,"30,466","34,492","Phoenix, AZ","Raleigh/Durham, NC",50490,309.67,386.1,36810,-76.43,-0.198,13680,0.3716
"2,023",2,"30,529","30,466","Hartford, CT","Phoenix, AZ",29460,307.11,402.99,19560,-95.88,-0.2379,9900,0.5061
"2,023",2,"30,647","30,559","Cleveland, OH (Metropolitan Area)","Seattle, WA",36800,309.86,423.5,20860,-113.64,-0.2683,15940,0.7641
"2,023",2,"30,647","32,211","Cleveland, OH (Metropolitan Area)","Las Vegas, NV",88170,194.79,249.69,84350,-54.9,-0.2199,3820,0.0453
"2,023",2,"30,647","33,570","Cleveland, OH (Metropolitan Area)","San Diego, CA",23000,308.57,399.03,19430,-90.45,-0.2267,3570,0.1837
"2,023",2,"30,713","32,211","Boise, ID","Las Vegas, NV",43130,155.69,192.78,35070,-37.09,-0.1924,8060,0.2298
"2,023",2,"30,721","33,570","Boston, MA (Metropolitan Area)","San Diego, CA",147110,347.49,451.16,117010,-103.68,-0.2298,30100,0.2572
"2,023",2,"30,994","32,467","Charleston, SC","Miami, FL (Metropolitan Area)",47400,148.23,204.73,34830,-56.51,-0.276,12570,0.3609
"2,023",2,"30,994","32,575","Charleston, SC","Los Angeles, CA (Metropolitan Area)",42850,298.6,375.93,34100,-77.33,-0.2057,8750,0.2566
"2,023",2,"30,994","33,195","Charleston, SC","Tampa, FL (Metropolitan Area)",23330,123.13,169.03,14020,-45.91,-0.2716,9310,0.664
"2,023",2,"30,994","34,100","Charleston, SC","Philadelphia, PA",55740,192.9,262.27,34900,-69.37,-0.2645,20840,0.5971
"2,023",2,"31,057","31,453","Charlotte, NC","Houston, TX",88220,221.91,272.75,67810,-50.83,-0.1864,20410,0.301
"2,023",2,"31,057","32,211","Charlotte, NC","Las Vegas, NV",103070,274.66,336.69,93960,-62.04,-0.1842,9110,0.097
"2,023",2,"31,066","32,457","Columbus, OH","San Francisco, CA (Metropolitan Area)",38760,345.51,427.53,33310,-82.02,-0.1918,5450,0.1636
"2,023",2,"31,066","32,575","Columbus, OH","Los Angeles, CA (Metropolitan Area)",73790,269.76,329.73,64310,-59.97,-0.1819,9480,0.1474
"2,023",2,"31,136","32,211","Jacksonville, FL","Las Vegas, NV",30160,313.74,413.2,22800,-99.46,-0.2407,7360,0.3228
"2,023",2,"31,295","31,650","Detroit, MI","Minneapolis/St. Paul, MN",72740,225.91,300.92,55520,-75.0,-0.2492,17220,0.3102
"2,023",2,"31,453","30,198","Houston, TX","Pittsburgh, PA",52520,260.95,338.76,45250,-77.81,-0.2297,7270,0.1607
"2,023",2,"31,453","33,044","Houston, TX","Louisville, KY",30890,240.65,311.09,21350,-70.45,-0.2264,9540,0.4468
"2,023",2,"31,454","33,214","Orlando, FL","San Antonio, TX",71410,192.36,257.08,57040,-64.72,-0.2517,14370,0.2519
"2,023",2,"31,454","33,570","Orlando, FL","San Diego, CA",75730,269.35,374.41,56630,-105.06,-0.2806,19100,0.3373
"2,023",2,"31,454","34,653","Orlando, FL","Tulsa, OK",23740,222.12,294.04,17330,-71.92,-0.2446,6410,0.3699
"2,023",2,"31,703","35,096","New York City, NY (Metropolitan Area)","Syracuse, NY",35960,155.93,195.5,22620,-39.57,-0.2024,13340,0.5897
"2,023",2,"31,714","31,453","Fort Myers, FL","Houston, TX",24780,217.89,285.78,17970,-67.89,-0.2376,6810,0.379
"2,023",2,"32,211","30,693","Las Vegas, NV","Nashville, TN",92180,243.91,304.26,80280,-60.36,-0.1984,11900,0.1482
"2,023",2,"32,211","31,454","Las Vegas, NV","Orlando, FL",122080,223.79,296.16,112730,-72.37,-0.2444,9350,0.0829
"2,023",2,"32,211","32,467","Las Vegas, NV","Miami, FL (Metropolitan Area)",191970,235.59,289.7,178020,-54.11,-0.1868,13950,0.0784
"2,023",2,"32,211","33,044","Las Vegas, NV","Louisville, KY",32780,205.4,268.93,30210,-63.53,-0.2362,2570,0.0851
"2,023",2,"32,211","33,195","Las Vegas, NV","Tampa, FL (Metropolitan Area)",97650,214.47,274.75,94310,-60.27,-0.2194,3340,0.0354
"2,023",2,"32,211","33,214","Las Vegas, NV","San Antonio, TX",100900,185.6,230.96,82750,-45.36,-0.1964,18150,0.2193
"2,023",2,"32,211","33,667","Las Vegas, NV","Norfolk, VA (Metropolitan Area)",22700,332.2,407.71,21570,-75.51,-0.1852,1130,0.0524
"2,023",2,"32,211","34,492","Las Vegas, NV","Raleigh/Durham, NC",74740,262.38,329.39,60360,-67.02,-0.2034,14380,0.2382
"2,023",2,"32,211","34,524","Las Vegas, NV","Richmond, VA",40220,219.36,371.34,22840,-151.99,-0.4093,17380,0.761
"2,023",2,"32,337","30,559","Indianapolis, IN","Seattle, WA",44990,297.56,388.81,36280,-91.25,-0.2347,8710,0.2401
"2,023",2,"32,467","33,214","Miami, FL (Metropolitan Area)","San Antonio, TX",45410,231.95,295.81,49630,-63.86,-0.2159,-4220,-0.085
"2,023",2,"32,467","33,728","Miami, FL (Metropolitan Area)","Pensacola, FL",27740,196.04,262.14,21630,-66.1,-0.2522,6110,0.2825
"2,023",2,"32,575","30,559","Los Angeles, CA (Metropolitan Area)","Seattle, WA",771030,187.3,228.94,669250,-41.64,-0.1819,101780,0.1521
"2,023",2,"32,575","33,044","Los Angeles, CA (Metropolitan Area)","Louisville, KY",46520,243.38,372.15,37430,-128.77,-0.346,9090,0.2428
"2,023",2,"33,105","30,466","Cincinnati, OH","Phoenix, AZ",46940,257.89,318.26,32390,-60.37,-0.1897,14550,0.4492
"2,023",2,"33,105","31,453","Cincinnati, OH","Houston, TX",40360,244.34,313.26,25880,-68.92,-0.22,14480,0.5595
"2,023",2,"33,105","32,457","Cincinnati, OH","San Francisco, CA (Metropolitan Area)",32590,346.36,455.05,27120,-108.68,-0.2388,5470,0.2017
"2,023",2,"33,105","32,575","Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",67700,300.51,382.44,51100,-81.92,-0.2142,16600,0.3248
"2,023",2,"33,192","33,214","Sacramento, CA","San Antonio, TX",21220,255.42,318.07,17020,-62.64,-0.197,4200,0.2468
"2,023",2,"33,198","31,650","Kansas City, MO","Minneapolis/St. Paul, MN",34250,253.48,337.08,24280,-83.6,-0.248,9970,0.4106
"2,023",2,"33,198","32,211","Kansas City, MO","Las Vegas, NV",82870,191.41,245.98,75930,-54.57,-0.2218,6940,0.0914
"2,023",2,"33,198","33,570","Kansas City, MO","San Diego, CA",37530,265.53,331.29,34010,-65.76,-0.1985,3520,0.1035
"2,023",2,"33,198","34,492","Kansas City, MO","Raleigh/Durham, NC",21310,239.13,295.14,16510,-56.01,-0.1898,4800,0.2907
"2,023",2,"33,214","30,559","San Antonio, TX","Seattle, WA",50830,272.74,337.74,39270,-65.0,-0.1924,11560,0.2944
"2,023",2,"33,495","34,492","New Orleans, LA","Raleigh/Durham, NC",34460,200.69,306.14,23610,-105.45,-0.3444,10850,0.4596
"2,023",2,"33,570","33,195","San Diego, CA","Tampa, FL (Metropolitan Area)",31580,316.7,415.66,27560,-98.96,-0.2381,4020,0.1459
"2,023",2,"33,667","33,570","Norfolk, VA (Metropolitan Area)","San Diego, CA",32750,376.89,465.65,27260,-88.76,-0.1906,5490,0.2014
"2,023",2,"34,057","33,195","Portland, OR","Tampa, FL (Metropolitan Area)",21690,325.01,407.78,19680,-82.77,-0.203,2010,0.1021
"2,023",2,"34,492","32,457","Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",78080,365.59,473.21,59960,-107.62,-0.2274,18120,0.3022
"2,023",2,"34,492","33,570","Raleigh/Durham, NC","San Diego, CA",35080,338.68,465.35,27560,-126.67,-0.2722,7520,0.2729
"2,023",1,"30,140","34,057","Albuquerque, NM","Portland, OR",18640,171.96,194.64,14890,-22.68,-0.1165,3750,0.2518
"2,023",1,"30,325","30,529","Denver, CO","Hartford, CT",29140,235.82,271.12,21000,-35.3,-0.1302,8140,0.3876
"2,023",1,"30,325","31,986","Denver, CO","Grand Rapids, MI",32140,200.16,214.23,25660,-14.07,-0.0657,6480,0.2525
"2,023",1,"30,325","33,485","Denver, CO","Madison, WI",25260,178.0,189.58,20610,-11.59,-0.0611,4650,0.2256
"2,023",1,"30,325","34,027","Denver, CO","West Palm Beach/Palm Beach, FL",22130,240.66,334.15,10450,-93.49,-0.2798,11680,1.1177
"2,023",1,"30,325","35,412","Denver, CO","Knoxville, TN",18140,219.68,251.78,13860,-32.1,-0.1275,4280,0.3088
"2,023",1,"30,397","30,529","Atlanta, GA (Metropolitan Area)","Hartford, CT",51600,214.87,241.37,30650,-26.51,-0.1098,20950,0.6835
"2,023",1,"30,397","31,295","Atlanta, GA (Metropolitan Area)","Detroit, MI",126080,192.53,205.54,102370,-13.0,-0.0633,23710,0.2316
"2,023",1,"30,431","32,467","Asheville, NC","Miami, FL (Metropolitan Area)",30040,123.26,131.34,19700,-8.08,-0.0615,10340,0.5249
"2,023",1,"30,466","34,057","Phoenix, AZ","Portland, OR",175130,200.54,220.32,141050,-19.79,-0.0898,34080,0.2416
"2,023",1,"30,647","30,559","Cleveland, OH (Metropolitan Area)","Seattle, WA",19600,230.41,270.12,10870,-39.71,-0.147,8730,0.8031
"2,023",1,"30,693","33,195","Nashville, TN","Tampa, FL (Metropolitan Area)",81840,167.09,177.17,75360,-10.09,-0.0569,6480,0.086
"2,023",1,"30,713","30,466","Boise, ID","Phoenix, AZ",64030,167.89,179.66,49950,-11.78,-0.0656,14080,0.2819
"2,023",1,"30,713","32,211","Boise, ID","Las Vegas, NV",44320,161.48,170.03,35500,-8.55,-0.0503,8820,0.2484
"2,023",1,"30,713","33,570","Boise, ID","San Diego, CA",36670,172.25,198.21,26930,-25.95,-0.1309,9740,0.3617
"2,023",1,"30,721","33,198","Boston, MA (Metropolitan Area)","Kansas City, MO",32470,178.31,201.93,20470,-23.61,-0.1169,12000,0.5862
"2,023",1,"30,721","33,342","Boston, MA (Metropolitan Area)","Milwaukee, WI",27500,161.64,185.87,15470,-24.23,-0.1304,12030,0.7776
"2,023",1,"30,785","31,703","Burlington, VT","New York City, NY (Metropolitan Area)",28480,163.29,176.54,16900,-13.24,-0.075,11580,0.6852
"2,023",1,"30,792","31,703","Buffalo, NY","New York City, NY (Metropolitan Area)",95170,148.47,172.13,55540,-23.66,-0.1375,39630,0.7135
"2,023",1,"30,849","30,559","Bozeman, MT","Seattle, WA",21070,199.88,214.81,16410,-14.92,-0.0695,4660,0.284
"2,023",1,"30,977","30,615","Chicago, IL","El Paso, TX",21020,247.4,283.32,16580,-35.92,-0.1268,4440,0.2678
"2,023",1,"31,057","33,195","Charlotte, NC","Tampa, FL (Metropolitan Area)",60260,219.59,251.74,37450,-32.15,-0.1277,22810,0.6091
"2,023",1,"31,295","31,135","Detroit, MI","Myrtle Beach, SC",21410,135.85,144.7,13790,-8.84,-0.0611,7620,0.5526
"2,023",1,"31,295","31,650","Detroit, MI","Minneapolis/St. Paul, MN",49410,230.66,267.78,33030,-37.11,-0.1386,16380,0.4959
"2,023",1,"31,453","34,524","Houston, TX","Richmond, VA",20210,242.25,261.12,13120,-18.87,-0.0723,7090,0.5404
"2,023",1,"31,454","33,214","Orlando, FL","San Antonio, TX",61730,195.69,223.78,47070,-28.09,-0.1255,14660,0.3114
